Fecha,Hora,Pronosticada,Minera,Variable,Estacion,OBS-PRO,uuid
01/11/2024,5,2.5,Enami,SO2,Paipote,Pronosticada,f4c7bf85-3b3c-5a1b-981b-6ccd60f7d27b
01/11/2024,6,3.2,Enami,SO2,Paipote,Pronosticada,47ef9a8b-1458-5fdd-8d00-11988d051b31
01/11/2024,7,3.1,Enami,SO2,Paipote,Pronosticada,ffead7ea-dae1-58e0-892e-9de46067347c
01/11/2024,8,7.9,Enami,SO2,Paipote,Pronosticada,ec74cdd3-28d9-5a16-a69e-d6997da22d43
01/11/2024,9,18.2,Enami,SO2,Paipote,Pronosticada,bffd0b9f-ed63-5bda-bf84-aaae0835db19
01/11/2024,10,10.6,Enami,SO2,Paipote,Pronosticada,a2dbefd1-519b-5b3a-9707-066e2d020438
01/11/2024,11,8.0,Enami,SO2,Paipote,Pronosticada,3a3805cc-026c-5658-b2a5-c0e826680fd2
01/11/2024,12,10.2,Enami,SO2,Paipote,Pronosticada,dd54a5e0-aa09-5969-b8ce-a8c95d31e9df
01/11/2024,13,3.7,Enami,SO2,Paipote,Pronosticada,5a0a0080-518c-5e49-992e-c313e787b7c6
01/11/2024,14,3.8,Enami,SO2,Paipote,Pronosticada,2d338355-da7b-573f-879f-dcd60227480e
01/11/2024,15,5.1,Enami,SO2,Paipote,Pronosticada,8cd97c49-a546-5f0f-bb53-822cc6eae911
01/11/2024,16,6.4,Enami,SO2,Paipote,Pronosticada,15fab5fa-d72e-5d04-8209-8ab16f1dcd70
01/11/2024,17,6.8,Enami,SO2,Paipote,Pronosticada,8bab246b-9d87-5965-9851-75f01a981fb7
01/11/2024,18,6.7,Enami,SO2,Paipote,Pronosticada,7d7e99aa-937e-561c-afdc-f79ecbf67c79
01/11/2024,19,7.4,Enami,SO2,Paipote,Pronosticada,c1325338-8d8b-531c-b09b-f16e4f57f511
01/11/2024,20,5.1,Enami,SO2,Paipote,Pronosticada,94621280-f648-5a19-8664-01e289b30d56
01/11/2024,21,7.0,Enami,SO2,Paipote,Pronosticada,c4ab35bb-ba9d-5785-b4f1-451972a565ae
01/11/2024,22,6.0,Enami,SO2,Paipote,Pronosticada,37bb60d4-740f-5442-96b3-95742878c7aa
01/11/2024,23,3.2,Enami,SO2,Paipote,Pronosticada,7b07e7d6-f1b5-5baf-b879-16d12192272d
01/12/2024,0,5.8,Enami,SO2,Paipote,Pronosticada,021038d6-5974-571c-8986-551e7597a772
01/12/2024,1,3.8,Enami,SO2,Paipote,Pronosticada,2bb9a79a-6b06-5665-8e83-16ef2b35401e
01/12/2024,2,5.2,Enami,SO2,Paipote,Pronosticada,4e1c53b5-3d2d-5f9e-b550-89a3db834be8
01/12/2024,3,12.7,Enami,SO2,Paipote,Pronosticada,d152fb48-629f-548a-b2d0-6825b05abbc6
01/12/2024,4,3.9,Enami,SO2,Paipote,Pronosticada,52edac11-e20c-5327-9653-6900e12ca8a0
01/12/2024,5,4.8,Enami,SO2,Paipote,Pronosticada,810cfac7-19a0-546e-9efe-ac86fdfe560d
01/12/2024,6,5.3,Enami,SO2,Paipote,Pronosticada,392ecac2-a614-5aed-b1aa-930eca178086
01/12/2024,7,4.4,Enami,SO2,Paipote,Pronosticada,c16c1343-cf51-5cd5-8f9a-ba127a0184ab
01/12/2024,8,7.9,Enami,SO2,Paipote,Pronosticada,92267632-70d5-5035-80b2-1936fb23c48a
01/12/2024,9,9.6,Enami,SO2,Paipote,Pronosticada,44e3823e-80c7-54ac-9710-1559c2693ec1
01/12/2024,10,9.2,Enami,SO2,Paipote,Pronosticada,6992f417-6ce3-5055-94c9-51a8a2a91286
01/12/2024,11,8.0,Enami,SO2,Paipote,Pronosticada,983a88a3-8b83-5dc6-baf4-190bea3bc470
01/12/2024,12,5.1,Enami,SO2,Paipote,Pronosticada,839bfbe2-0275-5326-91cb-c6f5b5fe5710
01/12/2024,13,7.0,Enami,SO2,Paipote,Pronosticada,21371bfd-65a1-5ddd-a997-e2ab1028585f
01/12/2024,14,3.8,Enami,SO2,Paipote,Pronosticada,2bdcbe4c-959d-52a7-a009-ee76cd1cf48a
01/12/2024,15,5.1,Enami,SO2,Paipote,Pronosticada,9646b880-7b09-5e09-bc30-65190c9bcc01
01/12/2024,16,5.0,Enami,SO2,Paipote,Pronosticada,7e889fb7-fca4-5112-bf70-217a4e338357
01/12/2024,17,4.8,Enami,SO2,Paipote,Pronosticada,3e24b1d2-7106-5446-ba46-90d34e3e9a63
01/12/2024,18,5.1,Enami,SO2,Paipote,Pronosticada,dc79ba72-6437-5ee6-a859-b1950ec8d64a
01/12/2024,19,5.4,Enami,SO2,Paipote,Pronosticada,3af551da-64da-5be2-affb-f5d4453ec8a0
01/12/2024,20,5.1,Enami,SO2,Paipote,Pronosticada,83edeafd-7c5b-5a9e-9e84-7f30e676a8bf
01/12/2024,21,3.2,Enami,SO2,Paipote,Pronosticada,cb213f20-2245-5301-83c1-feaf55d6764a
01/12/2024,22,4.2,Enami,SO2,Paipote,Pronosticada,fe33857a-debf-5781-bfe9-a89a07033b9a
01/12/2024,23,11.1,Enami,SO2,Paipote,Pronosticada,81765a62-d9ac-5981-9330-30e8d2b94b81
01/13/2024,0,7.2,Enami,SO2,Paipote,Pronosticada,7ec036b3-69f4-5920-b506-881270c14686
01/13/2024,1,5.3,Enami,SO2,Paipote,Pronosticada,99ac0464-1089-5043-8a0d-23c535c57c44
01/13/2024,2,5.2,Enami,SO2,Paipote,Pronosticada,24ce86e7-daf0-5313-afdc-e16103386697
01/13/2024,3,6.7,Enami,SO2,Paipote,Pronosticada,de7c6df5-d936-5995-a1b4-56c9ae05886a
01/13/2024,4,4.4,Enami,SO2,Paipote,Pronosticada,9f1d48b0-c642-5e87-9bde-1c8dba2e65fb
01/13/2024,5,12.2,Enami,SO2,Paipote,Pronosticada,0ea0175c-fb95-55bb-a2df-8ed78630a5f6
01/13/2024,6,12.9,Enami,SO2,Paipote,Pronosticada,6adad2ad-ee60-5b43-a9ce-ea36aa208577
01/13/2024,7,11.1,Enami,SO2,Paipote,Pronosticada,13c323e7-b46e-57eb-8d60-a18b7bf1841b
01/13/2024,8,7.8,Enami,SO2,Paipote,Pronosticada,e096d541-e9b8-5d49-9198-3f899f07cdf9
01/13/2024,9,18.2,Enami,SO2,Paipote,Pronosticada,65978df8-a13e-53ae-b7bf-52fa1995afce
01/13/2024,10,10.4,Enami,SO2,Paipote,Pronosticada,3dce91d1-90d3-5aac-8542-1da1289716ce
01/13/2024,11,3.9,Enami,SO2,Paipote,Pronosticada,fe22e4f0-4bbb-5fb2-97de-ef62fa5361a7
01/13/2024,12,5.1,Enami,SO2,Paipote,Pronosticada,5fdc29bb-7527-50c9-8018-f16ffa7b0fcb
01/13/2024,13,5.8,Enami,SO2,Paipote,Pronosticada,ce43bf94-518f-5e5b-a702-5147ab17f9e2
01/13/2024,14,3.8,Enami,SO2,Paipote,Pronosticada,933ed83b-5470-53ec-985e-032f6d6b22a7
01/13/2024,15,7.4,Enami,SO2,Paipote,Pronosticada,a7c18833-bd7d-5961-9cc4-04e8a9b0c5b3
01/13/2024,16,4.0,Enami,SO2,Paipote,Pronosticada,7a2926d0-68eb-5cd8-aaed-d9d2ef84d902
01/13/2024,17,3.8,Enami,SO2,Paipote,Pronosticada,c7aca57d-1415-5efa-afac-e99a62e0ef8b
01/13/2024,18,13.8,Enami,SO2,Paipote,Pronosticada,68411f5e-e287-5b79-9c6d-4cb5f7e75f20
01/13/2024,19,2.2,Enami,SO2,Paipote,Pronosticada,776c7024-a1ed-58f3-a481-0ccebff13935
01/13/2024,20,2.6,Enami,SO2,Paipote,Pronosticada,e2c2b05b-4ba0-53f4-8c87-34d051ef32d9
01/13/2024,21,5.8,Enami,SO2,Paipote,Pronosticada,15558744-cc57-5ef7-8604-54692518f4f0
01/13/2024,22,7.8,Enami,SO2,Paipote,Pronosticada,68c7adc8-a3ba-5fbb-b4f4-1436eee44b64
01/13/2024,23,5.3,Enami,SO2,Paipote,Pronosticada,78766d90-31c3-5206-a409-3aa4005325f1
01/14/2024,0,7.0,Enami,SO2,Paipote,Pronosticada,1859a855-7b32-5062-a3b2-a8e970bd5856
01/14/2024,1,11.7,Enami,SO2,Paipote,Pronosticada,88d73467-e4ed-5f03-8cd2-f74d3d1287b2
01/14/2024,2,20.3,Enami,SO2,Paipote,Pronosticada,2f62939c-642c-5d49-b844-9eaf1c81bcab
01/14/2024,3,3.1,Enami,SO2,Paipote,Pronosticada,0fe3e703-1bf6-5e73-acdf-91c12d6d59eb
01/14/2024,4,5.8,Enami,SO2,Paipote,Pronosticada,c8de930e-07d6-5569-ac40-541db104f81d
01/14/2024,5,6.9,Enami,SO2,Paipote,Pronosticada,8c626004-fd2f-573b-9e62-5ec9aa774be9
01/14/2024,6,5.3,Enami,SO2,Paipote,Pronosticada,c2a8559c-a286-5549-a39e-3685b29b7da5
01/14/2024,7,5.2,Enami,SO2,Paipote,Pronosticada,c18ed124-775a-5cf9-9416-c3f9c1744cdd
01/14/2024,8,8.9,Enami,SO2,Paipote,Pronosticada,27d1fe9a-c81e-5686-a0ca-b1f86dbca76c
01/14/2024,9,7.9,Enami,SO2,Paipote,Pronosticada,a788f4f1-5ae6-5849-b4f9-11030ddece8c
01/14/2024,10,11.9,Enami,SO2,Paipote,Pronosticada,70f717f6-0b3b-593c-9b5f-a40571d86f4b
01/14/2024,11,15.4,Enami,SO2,Paipote,Pronosticada,50e9fa84-afbc-51f0-b5f8-683535e5b5fe
01/14/2024,12,10.2,Enami,SO2,Paipote,Pronosticada,edabc8eb-622f-5d92-b064-0283b9d1c06a
01/14/2024,13,4.9,Enami,SO2,Paipote,Pronosticada,e32d00b7-e321-5319-b1cf-cb4b1f58c2e0
01/14/2024,14,3.8,Enami,SO2,Paipote,Pronosticada,1051a45f-a6f8-5f21-a023-f7a0945578bc
01/14/2024,15,5.1,Enami,SO2,Paipote,Pronosticada,9ecedbea-19dc-5e28-817f-61e10fef8c10
01/14/2024,16,4.0,Enami,SO2,Paipote,Pronosticada,22ba23eb-866c-5342-b05d-97aebb27f2bb
01/14/2024,17,4.8,Enami,SO2,Paipote,Pronosticada,47d0133a-0b39-5f48-a4b2-141fd0cf85cc
01/14/2024,18,4.7,Enami,SO2,Paipote,Pronosticada,ce2e76e3-2312-5d2b-a33a-e2d48e23f174
01/14/2024,19,7.4,Enami,SO2,Paipote,Pronosticada,e4f4280d-cacc-573a-b990-4096b144b168
01/14/2024,20,7.0,Enami,SO2,Paipote,Pronosticada,dac33c6b-2bc2-59d4-82cf-4a0c66d4f92c
01/14/2024,21,4.1,Enami,SO2,Paipote,Pronosticada,e67f6a73-f6a6-5f2a-8087-a07e5ccae3df
01/14/2024,22,4.6,Enami,SO2,Paipote,Pronosticada,81cfd455-cb93-55fd-934b-dc48bc37c619
01/14/2024,23,5.8,Enami,SO2,Paipote,Pronosticada,e256fbff-99e1-5b96-8ae0-9a5cae845272
01/15/2024,0,3.3,Enami,SO2,Paipote,Pronosticada,e94382e0-e333-5ba5-94a2-0a4574781484
01/15/2024,1,7.4,Enami,SO2,Paipote,Pronosticada,b2cda5ca-d273-59e9-9775-a5806d973a9d
01/15/2024,2,5.4,Enami,SO2,Paipote,Pronosticada,c5014a89-76ec-538f-b898-a444f97d30a6
01/15/2024,3,6.1,Enami,SO2,Paipote,Pronosticada,9d7659f3-23aa-542b-8608-7520afb5a600
01/15/2024,4,4.4,Enami,SO2,Paipote,Pronosticada,035adee9-3869-57ce-adfa-0c66c3578350
01/15/2024,5,5.2,Enami,SO2,Paipote,Pronosticada,70cb492a-0f8c-5661-ac50-54a66acc26fe
01/15/2024,6,11.0,Enami,SO2,Paipote,Pronosticada,1a5dc0cd-87d3-5759-80c0-43cf05ff6d97
01/15/2024,7,9.0,Enami,SO2,Paipote,Pronosticada,09d16f48-1878-5ae8-a331-93a2e2702ef2
01/15/2024,8,22.2,Enami,SO2,Paipote,Pronosticada,b62e1c5b-5c92-5e21-b998-2dd605255c33
01/15/2024,9,8.0,Enami,SO2,Paipote,Pronosticada,bf1d814f-f314-5551-b60b-7d55c2661ab3
01/15/2024,10,6.7,Enami,SO2,Paipote,Pronosticada,5520b9da-5a91-54db-a78e-3f12e7942024
01/15/2024,11,6.3,Enami,SO2,Paipote,Pronosticada,9ee51197-3635-588e-b059-821bfe964bfc
01/15/2024,12,5.1,Enami,SO2,Paipote,Pronosticada,86b8ed98-6f08-5f49-9873-cee9e465e64a
01/15/2024,13,3.7,Enami,SO2,Paipote,Pronosticada,c462fc19-0ca6-5956-9306-a3c1007e2ec3
01/15/2024,14,6.4,Enami,SO2,Paipote,Pronosticada,6c4c7804-07fa-5b78-abc1-76a2aa15e4e5
01/15/2024,15,6.5,Enami,SO2,Paipote,Pronosticada,b389cc69-e024-58f8-8516-f1e21bcea284
01/15/2024,16,6.4,Enami,SO2,Paipote,Pronosticada,5b103f30-d896-5ca3-a82c-8ee2ed8acb7e
01/15/2024,17,4.8,Enami,SO2,Paipote,Pronosticada,45ab94e7-5e51-5c0b-91b9-935d221e8859
01/15/2024,18,7.6,Enami,SO2,Paipote,Pronosticada,09264596-cf04-56af-9c94-9e8a1634f37c
01/15/2024,19,5.9,Enami,SO2,Paipote,Pronosticada,4af91888-59a6-5a17-b43a-4fa8fe65d3b0
01/15/2024,20,4.6,Enami,SO2,Paipote,Pronosticada,16ef8225-dc83-5f90-80ff-55c05588a756
01/15/2024,21,4.5,Enami,SO2,Paipote,Pronosticada,b8b17994-c32a-59cd-bcd1-22d97e7d4bb1
01/15/2024,22,3.6,Enami,SO2,Paipote,Pronosticada,9bddfc13-a071-5708-94ea-103f55660ebd
01/15/2024,23,6.1,Enami,SO2,Paipote,Pronosticada,3af25fed-d6c8-501c-ad69-4a531995daf3
01/16/2024,0,3.1,Enami,SO2,Paipote,Pronosticada,50ff22a4-41c0-5377-974e-5c5c7b372ecf
01/16/2024,1,3.9,Enami,SO2,Paipote,Pronosticada,c881a473-1425-50e8-9af4-2d883bdeaefc
01/16/2024,2,3.4,Enami,SO2,Paipote,Pronosticada,ed74cac5-bdc7-5563-8dbb-321e76caad50
01/16/2024,3,6.5,Enami,SO2,Paipote,Pronosticada,403d9b7c-6a85-50b3-b5e4-bd5e2934a00f
01/16/2024,4,13.4,Enami,SO2,Paipote,Pronosticada,9476a0d3-d82f-5451-a130-234390c7f1e9
01/16/2024,5,4.8,Enami,SO2,Paipote,Pronosticada,7fe542e7-a265-5d79-b0dd-3283e37ca9eb
01/16/2024,6,11.0,Enami,SO2,Paipote,Pronosticada,e845cd9d-450d-5d25-b9c8-361a17f533f5
01/16/2024,7,3.4,Enami,SO2,Paipote,Pronosticada,668654ac-8683-52ad-86a2-f98fefd480ca
01/16/2024,8,22.6,Enami,SO2,Paipote,Pronosticada,0774ebbd-7f6c-5a2d-86ac-a1a7fcec62f8
01/16/2024,9,10.5,Enami,SO2,Paipote,Pronosticada,b1c869f4-5e97-5f50-811b-21d493db28eb
01/16/2024,10,9.2,Enami,SO2,Paipote,Pronosticada,cec2147d-c4de-59bc-8f2c-faaf347e14bf
01/16/2024,11,8.0,Enami,SO2,Paipote,Pronosticada,4bbf859a-6bea-52d6-9ebd-e7468cc8c239
01/16/2024,12,5.1,Enami,SO2,Paipote,Pronosticada,d5b14f38-6f7a-5d80-bf8d-2f55624a2507
01/16/2024,13,4.3,Enami,SO2,Paipote,Pronosticada,10ae934d-defe-5fa0-bdaa-7775a44cec72
01/16/2024,14,3.8,Enami,SO2,Paipote,Pronosticada,0b9d8a06-2a19-5c2d-b0b6-ba8434098cd7
01/16/2024,15,5.1,Enami,SO2,Paipote,Pronosticada,54a6b081-e73b-54b1-b293-098ac9f11fdf
01/16/2024,16,4.0,Enami,SO2,Paipote,Pronosticada,a5f7f1c2-e88c-5dbb-99a4-95f665c8a396
01/16/2024,17,4.8,Enami,SO2,Paipote,Pronosticada,fce76ee4-35c0-5013-bf33-c0ab6dc41f02
01/16/2024,18,5.0,Enami,SO2,Paipote,Pronosticada,bfcb0411-885c-5d48-a4e9-1f622c41bd35
01/16/2024,19,5.2,Enami,SO2,Paipote,Pronosticada,642e012a-cba6-50bb-8533-e3ca6ca17f6c
01/16/2024,20,7.0,Enami,SO2,Paipote,Pronosticada,27e8b460-ec77-58c7-b6c7-ff1d71638c38
01/16/2024,21,4.0,Enami,SO2,Paipote,Pronosticada,41511a50-0727-5568-ab6e-4ca4e51766e5
01/16/2024,22,7.1,Enami,SO2,Paipote,Pronosticada,5a6b25e2-b69b-55a3-9672-c04ad764ea92
01/16/2024,23,2.0,Enami,SO2,Paipote,Pronosticada,bddee7e3-2f58-5bd2-972a-d76284da600f
01/17/2024,0,2.9,Enami,SO2,Paipote,Pronosticada,560bcc16-b284-5311-8847-90ef253991fa
01/17/2024,1,8.3,Enami,SO2,Paipote,Pronosticada,b3512024-ff4c-5fab-8e20-faf1face31d4
01/17/2024,2,6.1,Enami,SO2,Paipote,Pronosticada,0113e552-b8ef-5814-8539-77f9afa151d8
01/17/2024,3,3.4,Enami,SO2,Paipote,Pronosticada,7e6926f0-d256-5c9e-80c9-f9a00325ea94
01/17/2024,4,6.9,Enami,SO2,Paipote,Pronosticada,b2cd6196-8272-5cb2-b712-31e899d80083
01/17/2024,5,7.5,Enami,SO2,Paipote,Pronosticada,cd928f33-9eea-5985-a419-a8d84651f8aa
01/17/2024,6,4.0,Enami,SO2,Paipote,Pronosticada,bdbe43f4-e1af-5a7c-b6ba-8abfcdc9bd1c
01/17/2024,7,4.5,Enami,SO2,Paipote,Pronosticada,32720964-e6b8-5fab-ba39-8e743fee2419
01/17/2024,8,52.6,Enami,SO2,Paipote,Pronosticada,fbde901e-d5bb-586d-a18a-742b03b98610
01/17/2024,9,26.5,Enami,SO2,Paipote,Pronosticada,ab963402-efb6-5e83-83c1-3943b7cb87e3
01/17/2024,10,15.7,Enami,SO2,Paipote,Pronosticada,b2a1782d-8586-5990-b3e4-80a85a6e8c93
01/17/2024,11,8.0,Enami,SO2,Paipote,Pronosticada,53ecbed0-a904-5ab1-857c-fb811044c45c
01/17/2024,12,5.8,Enami,SO2,Paipote,Pronosticada,5c374d27-bd44-5ea3-a8d7-c10f182f9017
01/17/2024,13,6.2,Enami,SO2,Paipote,Pronosticada,da25824f-5298-587f-a5ba-5aa5d14492db
01/17/2024,14,7.5,Enami,SO2,Paipote,Pronosticada,b8adf6ef-0a11-5e32-b276-c6aeeb2beaf5
01/17/2024,15,4.7,Enami,SO2,Paipote,Pronosticada,17743d97-95f3-5946-9797-68ef6bd14261
01/17/2024,16,3.2,Enami,SO2,Paipote,Pronosticada,1835248e-dd36-5dd6-a2c6-4f7547eaf274
01/17/2024,17,4.8,Enami,SO2,Paipote,Pronosticada,87841b2c-9b12-52f6-8108-3b253cc74286
01/17/2024,18,6.2,Enami,SO2,Paipote,Pronosticada,25f976f3-7b93-527d-bb8e-42ed08e5b0c6
01/17/2024,19,5.3,Enami,SO2,Paipote,Pronosticada,c6d49b8e-d51f-5f94-8468-3f3a250fa92d
01/17/2024,20,26.2,Enami,SO2,Paipote,Pronosticada,3b5f8640-8ff1-5a27-81c8-b0193e3b3e60
01/17/2024,21,3.2,Enami,SO2,Paipote,Pronosticada,88f42814-5227-53f2-9cb6-fb1d3e76e0ba
01/17/2024,22,5.2,Enami,SO2,Paipote,Pronosticada,5453b304-c6c7-5987-bd8f-2bbc0439ae42
01/17/2024,23,5.4,Enami,SO2,Paipote,Pronosticada,e0a9a594-5e04-57ba-a76b-d35d22df359c
01/18/2024,0,3.6,Enami,SO2,Paipote,Pronosticada,4b058499-707f-5dbd-9b60-8da7b1f8ad82
01/18/2024,1,6.3,Enami,SO2,Paipote,Pronosticada,04047dec-bdb6-50d3-856b-e5315875b761
01/18/2024,2,4.6,Enami,SO2,Paipote,Pronosticada,9b242d2a-f55a-5a1e-944e-3d782097a00e
01/18/2024,3,4.4,Enami,SO2,Paipote,Pronosticada,9373098b-87c9-58fd-8965-35dace3571fa
01/18/2024,4,10.6,Enami,SO2,Paipote,Pronosticada,e3d55129-8064-5f31-aef6-ce2b9bc8b9a4
01/18/2024,5,3.9,Enami,SO2,Paipote,Pronosticada,ae0398be-86d6-5b05-9e68-0d5dc156e022
01/18/2024,6,11.0,Enami,SO2,Paipote,Pronosticada,5d229c75-0860-5466-8899-349348cc0927
01/18/2024,7,20.7,Enami,SO2,Paipote,Pronosticada,661d1ab4-85b6-55c7-9152-fdeca40868a3
01/18/2024,8,19.6,Enami,SO2,Paipote,Pronosticada,2a399df8-9008-56d6-8de4-965bdcb6be45
01/18/2024,9,9.6,Enami,SO2,Paipote,Pronosticada,06587266-bddb-58bf-8386-456778d7f77b
01/18/2024,10,9.2,Enami,SO2,Paipote,Pronosticada,79a23936-f266-5790-b557-c9a1e4feb860
01/18/2024,11,8.0,Enami,SO2,Paipote,Pronosticada,689f1a2a-c754-56a2-b4b8-98d68fd1bbd5
01/18/2024,12,5.1,Enami,SO2,Paipote,Pronosticada,de86e602-d3aa-54c2-851a-c812c55d6c6d
01/18/2024,13,7.0,Enami,SO2,Paipote,Pronosticada,195e1ef6-2cc5-58c2-b773-1879e73f2d8f
01/18/2024,14,3.8,Enami,SO2,Paipote,Pronosticada,bd146270-3307-518a-9c51-b18071cc2443
01/18/2024,15,5.1,Enami,SO2,Paipote,Pronosticada,3ee3abce-1aa6-5f07-b3cc-82c8dec8f655
01/18/2024,16,6.4,Enami,SO2,Paipote,Pronosticada,cd91fc61-3d34-50c9-b785-4c43c4bbd276
01/18/2024,17,4.8,Enami,SO2,Paipote,Pronosticada,edba3692-8e3b-54c5-9054-d89c1857667d
01/18/2024,18,6.0,Enami,SO2,Paipote,Pronosticada,17ee4d12-16d2-5bfc-8917-9c6d181497cb
01/18/2024,19,5.2,Enami,SO2,Paipote,Pronosticada,aba3bf85-4bd0-5c37-9a88-1fc20e849360
01/18/2024,20,5.1,Enami,SO2,Paipote,Pronosticada,ad40e59f-dd50-58e9-94b0-8099333be246
01/18/2024,21,7.5,Enami,SO2,Paipote,Pronosticada,caa23648-06db-57e1-9836-d1f7d6a4eaf8
01/18/2024,22,7.3,Enami,SO2,Paipote,Pronosticada,30562ae7-51b3-500f-8057-b199df1b8a27
01/18/2024,23,4.4,Enami,SO2,Paipote,Pronosticada,46a0bbe9-2dde-580b-b76a-d64fae822b6d
01/19/2024,0,6.9,Enami,SO2,Paipote,Pronosticada,fc93d9fc-9d36-5914-9ad4-9f6f383b315b
01/19/2024,1,28.6,Enami,SO2,Paipote,Pronosticada,d5355aaa-134d-55b6-a580-bb053475de5c
01/19/2024,2,21.6,Enami,SO2,Paipote,Pronosticada,30c0766b-4545-5d14-ab9f-a471e4abce07
01/19/2024,3,23.8,Enami,SO2,Paipote,Pronosticada,f54f754e-15e5-52a6-9c7a-2e95775aa445
01/19/2024,4,9.7,Enami,SO2,Paipote,Pronosticada,a71b930a-3485-562c-bec2-a806b1e539d8
01/19/2024,5,14.5,Enami,SO2,Paipote,Pronosticada,3f24f1d1-7e4f-508a-bc12-aa815f9b7146
01/19/2024,6,7.1,Enami,SO2,Paipote,Pronosticada,66a3a9cf-a40d-5273-8090-9df8d37db208
01/19/2024,7,6.0,Enami,SO2,Paipote,Pronosticada,0ff03134-8ac3-5259-ab17-312354250189
01/19/2024,8,7.9,Enami,SO2,Paipote,Pronosticada,fda1cf0a-de8d-5122-acba-6903bf5240be
01/19/2024,9,42.2,Enami,SO2,Paipote,Pronosticada,d0ab5f05-f57b-56d4-a04a-f58b3d27bf94
01/19/2024,10,10.6,Enami,SO2,Paipote,Pronosticada,c184dc9a-199d-59d5-9572-438d3923b450
01/19/2024,11,8.0,Enami,SO2,Paipote,Pronosticada,6c0d20fa-2ddf-5682-90a1-2afe96642a74
01/19/2024,12,5.1,Enami,SO2,Paipote,Pronosticada,c4d2eb87-acb9-5c34-a587-6b7dc30eb65c
01/19/2024,13,7.0,Enami,SO2,Paipote,Pronosticada,41d0da56-6d98-5b4c-990b-96c2880e1483
01/19/2024,14,3.8,Enami,SO2,Paipote,Pronosticada,d1b7cf9e-afd1-5952-9eaf-6955d027041f
01/19/2024,15,5.1,Enami,SO2,Paipote,Pronosticada,299ce13b-11fa-5e00-8c82-ac47b56d50f4
01/19/2024,16,5.0,Enami,SO2,Paipote,Pronosticada,7a10280f-2f9c-5ee3-b692-ed14ce28e6cd
01/19/2024,17,4.8,Enami,SO2,Paipote,Pronosticada,b50bb6a2-71fa-5226-8f2e-d934081bdbcf
01/19/2024,18,6.3,Enami,SO2,Paipote,Pronosticada,7c2f88b1-f971-5b3d-9d8f-a6c99c02e109
01/19/2024,19,5.1,Enami,SO2,Paipote,Pronosticada,02fcc85c-3a0a-518c-bdf8-ca9c9c405773
01/19/2024,20,6.2,Enami,SO2,Paipote,Pronosticada,acf17296-71d7-5b27-92de-dd73755eb84f
01/19/2024,21,6.5,Enami,SO2,Paipote,Pronosticada,960becca-afad-55bd-8237-832ea28d1a8b
01/19/2024,22,5.0,Enami,SO2,Paipote,Pronosticada,4771c3ed-98b3-5de4-85f3-6d1bb725b14b
01/19/2024,23,4.4,Enami,SO2,Paipote,Pronosticada,005a66aa-95a5-581c-8852-20110f1c1f8b
01/20/2024,0,6.3,Enami,SO2,Paipote,Pronosticada,d04f28ad-c8a7-52d2-ab1b-3fc9cdffcdff
01/20/2024,1,8.7,Enami,SO2,Paipote,Pronosticada,3ee00516-3f11-5f20-b906-a4b4eab814e3
01/20/2024,2,6.6,Enami,SO2,Paipote,Pronosticada,d7922c74-f80d-53d2-bc71-ef0aa4b597e8
01/20/2024,3,2.2,Enami,SO2,Paipote,Pronosticada,e5126eeb-739f-5256-b28e-a8d5bb9965d8
01/20/2024,4,6.9,Enami,SO2,Paipote,Pronosticada,500a68b9-c499-56ab-9415-fd72f59f011d
01/20/2024,5,3.1,Enami,SO2,Paipote,Pronosticada,ae6a948b-ae7b-542c-bdc0-9d8456b8e38d
01/20/2024,6,5.8,Enami,SO2,Paipote,Pronosticada,2e2de0b4-b376-5360-b23e-bc46604d7036
01/20/2024,7,10.5,Enami,SO2,Paipote,Pronosticada,60640f8d-f681-592a-a707-420b76126040
01/20/2024,8,7.8,Enami,SO2,Paipote,Pronosticada,4516b811-da39-5998-99b9-2941466abab6
01/20/2024,9,42.2,Enami,SO2,Paipote,Pronosticada,6527e0ac-297f-5351-95a8-8ff5d3f653b5
01/20/2024,10,10.6,Enami,SO2,Paipote,Pronosticada,1db2db4e-dc53-5261-9f62-8e845343e063
01/20/2024,11,15.4,Enami,SO2,Paipote,Pronosticada,dc3b12f8-c7dd-5ab7-ab33-68afc0efe806
01/20/2024,12,10.2,Enami,SO2,Paipote,Pronosticada,413de520-c270-52d3-82b5-e21aae09cc76
01/20/2024,13,7.0,Enami,SO2,Paipote,Pronosticada,6b937a87-7c81-5c68-b5ff-ed3ec3ea7718
01/20/2024,14,3.8,Enami,SO2,Paipote,Pronosticada,c09bb2bd-6b32-5c0c-980d-7080b13d1aaa
01/20/2024,15,5.1,Enami,SO2,Paipote,Pronosticada,82d7d1ed-4850-5db3-9533-1034dd4a0f40
01/20/2024,16,5.0,Enami,SO2,Paipote,Pronosticada,6e9e0fc3-4996-56c6-975f-95625277e4cf
01/20/2024,17,4.8,Enami,SO2,Paipote,Pronosticada,396b198d-68f0-5acf-94d1-415b8bc1d06a
01/20/2024,18,6.0,Enami,SO2,Paipote,Pronosticada,463453b7-a130-5f3f-9ea6-bee3086c5ae2
01/20/2024,19,4.3,Enami,SO2,Paipote,Pronosticada,627aeea0-7e0b-502f-8117-d2b0990fa97f
01/20/2024,20,7.0,Enami,SO2,Paipote,Pronosticada,7e87cf6f-9526-5ae5-9c33-4c16caf8c4f3
