Fecha,Hora,Pronosticada,Minera,Variable,Estacion
07/09/2023,22,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/09/2023,23,1.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,0,2.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,1,2.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,2,1.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,3,1.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,4,2.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,5,2.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,6,2.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,7,1.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,8,1.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,9,1.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,10,3.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,11,4.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,12,4.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,13,3.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,14,3.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,15,3.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,16,2.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,17,1.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,18,0.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,19,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,20,2.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,21,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,22,2.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/10/2023,23,2.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,0,2.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,1,2.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,2,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,3,2.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,4,2.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,5,2.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,6,2.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,7,2.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,8,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,9,2.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,10,5.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,11,5.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,12,4.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,13,5.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,14,5.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,15,5.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,16,5.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,17,3.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,18,1.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,19,0.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,20,1.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,21,1.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,22,1.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/11/2023,23,2.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,0,2.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,1,2.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,2,2.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,3,2.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,4,2.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,5,2.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,6,1.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,7,2.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,8,1.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,9,2.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,10,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,11,2.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,12,2.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,13,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,14,2.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,15,3.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,16,2.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,17,1.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,18,0.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,19,1.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,20,1.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,21,1.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,22,1.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/12/2023,23,1.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,0,2.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,1,1.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,2,2.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,3,2.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,4,2.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,5,1.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,6,2.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,7,1.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,8,1.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,9,1.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,10,1.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,11,1.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,12,2.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,13,3.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,14,3.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,15,4.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,16,4.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,17,4.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,18,3.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,19,1.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,20,0.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,21,1.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,22,2.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/13/2023,23,2.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,0,2.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,1,2.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,2,1.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,3,1.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,4,1.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,5,2.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,6,2.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,7,1.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,8,3.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,9,4.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,10,4.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,11,5.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,12,5.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,13,5.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,14,4.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,15,3.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,16,3.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,17,2.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,18,0.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,19,1.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,20,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,21,2.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,22,2.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/14/2023,23,3.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,0,1.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,1,1.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,2,2.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,3,1.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,4,2.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,5,2.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,6,2.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,7,2.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,8,2.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,9,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,10,4.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,11,4.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,12,4.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,13,5.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,14,5.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,15,5.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,16,4.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,17,1.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,18,0.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,19,1.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,20,1.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,21,1.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,22,1.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/15/2023,23,1.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,0,1.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,1,2.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,2,2.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,3,1.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,4,0.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,5,0.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,6,0.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,7,1.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,8,0.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,9,2.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,10,4.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,11,5.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,12,5.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,13,4.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,14,5.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,15,4.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,16,4.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,17,3.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,18,0.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,19,0.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,20,1.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,21,0.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,22,1.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/16/2023,23,1.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,0,3.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,1,2.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,2,2.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,3,2.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,4,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,5,2.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,6,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,7,1.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,8,1.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,9,1.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,10,0.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,11,1.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,12,1.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,13,3.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,14,3.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,15,3.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,16,3.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,17,3.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,18,3.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,19,1.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,20,1.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,21,1.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,22,1.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/17/2023,23,2.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,0,2.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,1,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,2,2.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,3,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,4,1.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,5,1.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,6,2.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,7,2.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,8,1.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,9,1.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,10,1.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,11,1.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,12,2.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,13,2.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,14,3.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,15,2.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,16,2.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,17,2.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,18,3.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,19,1.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,20,1.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,21,1.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,22,1.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/18/2023,23,1.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,0,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,1,2.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,2,2.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,3,5.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,4,3.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,5,3.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,6,3.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,7,1.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,8,0.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,9,1.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,10,2.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,11,2.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,12,2.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,13,1.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,14,1.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,15,0.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,16,0.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,17,0.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,18,1.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,19,1.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,20,2.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,21,3.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,22,1.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/19/2023,23,2.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,0,2.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,1,2.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,2,1.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,3,0.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,4,2.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,5,2.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,6,1.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,7,0.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,8,0.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,9,1.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,10,1.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,11,1.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,12,2.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,13,2.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,14,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,15,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,16,2.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,17,2.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,18,2.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,19,1.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,20,1.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,21,3.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,22,2.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/20/2023,23,2.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,0,2.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,1,2.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,2,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,3,1.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,4,2.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,5,2.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,6,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,7,1.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,8,1.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,9,2.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,10,3.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,11,4.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,12,4.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,13,5.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,14,5.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,15,5.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,16,5.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,17,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,18,1.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,19,1.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,20,2.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,21,1.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,22,1.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/21/2023,23,1.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,0,2.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,1,3.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,2,4.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,3,3.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,4,1.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,5,1.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,6,1.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,7,3.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,8,4.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,9,2.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,10,0.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,11,1.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,12,1.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,13,2.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,14,2.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,15,3.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,16,3.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,17,4.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,18,3.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,19,1.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,20,1.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,21,1.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,22,1.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/22/2023,23,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,0,1.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,1,1.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,2,1.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,3,2.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,4,2.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,5,2.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,6,2.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,7,2.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,8,1.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,9,1.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,10,2.2,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,11,3.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,12,4.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,13,4.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,14,4.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,15,5.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,16,6.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,17,4.0,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,18,2.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,19,0.3,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,20,1.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,21,1.5,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,22,0.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/23/2023,23,0.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/24/2023,0,0.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/24/2023,1,1.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/24/2023,2,1.8,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/24/2023,3,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/24/2023,4,2.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/24/2023,5,1.1,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/24/2023,6,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/24/2023,7,1.7,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/24/2023,8,1.4,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/24/2023,9,1.9,Sierra Gorda,Velocidad del viento,Sierra Gorda
07/24/2023,10,3.6,Sierra Gorda,Velocidad del viento,Sierra Gorda
