Fecha,Hora,Observada,Minera,Variable,Estacion,OBS-PRO,uuid
12/24/2023,4,1.2,Enami,Velocidad del Viento,Paipote,Observada,3c6e690f-3838-5b18-8b30-0dbad93478a4
12/24/2023,5,1.5,Enami,Velocidad del Viento,Paipote,Observada,a4478139-e932-574c-a55c-65399ccc8a3f
12/24/2023,6,1.2,Enami,Velocidad del Viento,Paipote,Observada,a20f1cef-19c7-5051-801e-ed3d1b1bfd2c
12/24/2023,7,1.6,Enami,Velocidad del Viento,Paipote,Observada,d3c136eb-b629-511e-9659-5bd00986c02e
12/24/2023,8,1.6,Enami,Velocidad del Viento,Paipote,Observada,840ac10f-8a37-5425-a378-7fa712588c0d
12/24/2023,9,1.0,Enami,Velocidad del Viento,Paipote,Observada,3748ef9c-21c3-5556-a12e-bab48b856463
12/24/2023,10,1.1,Enami,Velocidad del Viento,Paipote,Observada,fc5a8f25-1fe9-53e8-9bbb-7a6d0a626099
12/24/2023,11,1.8,Enami,Velocidad del Viento,Paipote,Observada,ac09ca1b-ec9a-585e-8a09-1f87b1081209
12/24/2023,12,2.2,Enami,Velocidad del Viento,Paipote,Observada,25a2604c-694b-5273-8647-3d17b98eb7f8
12/24/2023,13,3.2,Enami,Velocidad del Viento,Paipote,Observada,254dbae1-789c-5847-84a4-6d77df121f36
12/24/2023,14,3.8,Enami,Velocidad del Viento,Paipote,Observada,11f3d0cd-9caa-55c9-b2e0-017470af8c0e
12/24/2023,15,4.1,Enami,Velocidad del Viento,Paipote,Observada,5d94c452-eb0b-5d67-8c59-aeef1ad35145
12/24/2023,16,4.6,Enami,Velocidad del Viento,Paipote,Observada,b48c7724-b7a5-546f-8c61-d5157f309772
12/24/2023,17,4.8,Enami,Velocidad del Viento,Paipote,Observada,b962ae7d-e3be-5267-98a7-5846b8eda4b0
12/24/2023,18,4.1,Enami,Velocidad del Viento,Paipote,Observada,77ec30a5-6e99-58f3-affd-49b761162cad
12/24/2023,19,3.4,Enami,Velocidad del Viento,Paipote,Observada,c418e242-60b7-5b2f-85e5-842036a95524
12/24/2023,20,2.1,Enami,Velocidad del Viento,Paipote,Observada,026af0bb-bfbb-5044-a56d-ee808028a1a3
12/24/2023,21,1.4,Enami,Velocidad del Viento,Paipote,Observada,f1801e67-b9f7-559d-94fb-305c9ac0394c
12/24/2023,22,1.6,Enami,Velocidad del Viento,Paipote,Observada,722ecef0-8f5f-548e-81aa-24a1acbe963f
12/24/2023,23,1.5,Enami,Velocidad del Viento,Paipote,Observada,d4ed9779-51a3-5b3f-be4e-cc9779738f57
12/25/2023,0,1.2,Enami,Velocidad del Viento,Paipote,Observada,a7aca824-7f1e-5812-9b61-fab0a5e41959
12/25/2023,1,1.1,Enami,Velocidad del Viento,Paipote,Observada,082362d0-73b9-5f79-85bb-b852e0abebcc
12/25/2023,2,0.9,Enami,Velocidad del Viento,Paipote,Observada,b249c895-af65-5a1b-8d57-bd7e587a4e52
12/25/2023,3,0.8,Enami,Velocidad del Viento,Paipote,Observada,f72271fb-7ea2-5c3b-b949-661285129e87
12/25/2023,4,0.8,Enami,Velocidad del Viento,Paipote,Observada,fcfa6b4c-3dad-5561-a7d4-0f4599affdbb
12/25/2023,5,1.5,Enami,Velocidad del Viento,Paipote,Observada,44ba11dc-bcd2-5c8e-851e-c160fcc717db
12/25/2023,6,1.7,Enami,Velocidad del Viento,Paipote,Observada,1e43b001-030d-5e67-ae58-c996f6daf502
12/25/2023,7,1.2,Enami,Velocidad del Viento,Paipote,Observada,c29ab3b6-483a-5a35-90c6-424206eaf320
12/25/2023,8,1.0,Enami,Velocidad del Viento,Paipote,Observada,248f5fba-3997-5432-9f48-33e2c5ef1114
12/25/2023,9,1.1,Enami,Velocidad del Viento,Paipote,Observada,e4d14994-1153-5442-862e-fc825f9a4c96
12/25/2023,10,1.5,Enami,Velocidad del Viento,Paipote,Observada,ab714749-e286-54eb-8b8e-ce7919cff993
12/25/2023,11,2.3,Enami,Velocidad del Viento,Paipote,Observada,4273ae36-2c29-5bcd-ab08-77c348d88e8a
12/25/2023,12,3.1,Enami,Velocidad del Viento,Paipote,Observada,2711b1a7-99f7-56a1-97e9-c7036d850722
12/25/2023,13,3.7,Enami,Velocidad del Viento,Paipote,Observada,154a9fb4-afd3-5b25-bd67-35d6bde95ec5
12/25/2023,14,3.9,Enami,Velocidad del Viento,Paipote,Observada,94f4981e-d6cf-5290-a444-2f0f1fc43424
12/25/2023,15,4.8,Enami,Velocidad del Viento,Paipote,Observada,a56b649f-a70f-5b1f-9e52-fc22e3a162dd
12/25/2023,16,5.3,Enami,Velocidad del Viento,Paipote,Observada,f96357fd-b489-5518-b177-67c901f390c5
12/25/2023,17,5.4,Enami,Velocidad del Viento,Paipote,Observada,bcc161a7-b841-5da3-97b8-ccf56df3d746
12/25/2023,18,4.6,Enami,Velocidad del Viento,Paipote,Observada,891ea53d-99ca-59c2-a801-964570b0387c
12/25/2023,19,2.6,Enami,Velocidad del Viento,Paipote,Observada,46441b18-e279-5aff-92e1-ee0f5309def0
12/25/2023,20,1.3,Enami,Velocidad del Viento,Paipote,Observada,c77a1c8c-2b46-5c54-bd1e-199149dbbbe5
12/25/2023,21,1.4,Enami,Velocidad del Viento,Paipote,Observada,1daf3ebb-6d71-5fa9-9d29-44a6e955ace4
12/25/2023,22,1.6,Enami,Velocidad del Viento,Paipote,Observada,49140134-f2f0-5506-953e-4ceee1bb9479
12/25/2023,23,1.6,Enami,Velocidad del Viento,Paipote,Observada,008684fc-5556-59d5-a543-cce68de6f0e7
12/26/2023,0,1.5,Enami,Velocidad del Viento,Paipote,Observada,25bfe859-b7fd-5601-8387-4e92344f13ce
12/26/2023,1,1.1,Enami,Velocidad del Viento,Paipote,Observada,21eff07d-b524-5c9c-b295-a9da37552a14
12/26/2023,2,2.1,Enami,Velocidad del Viento,Paipote,Observada,e8238d02-ad6c-51b9-ab4f-c318b57a4c0d
12/26/2023,3,1.9,Enami,Velocidad del Viento,Paipote,Observada,2f648954-f6ac-57f0-8de6-762957f9dc7d
12/26/2023,4,1.7,Enami,Velocidad del Viento,Paipote,Observada,c2423f1c-6e7f-5d08-9a57-3efc0d2e35e9
12/26/2023,5,1.1,Enami,Velocidad del Viento,Paipote,Observada,0aec1dd1-04e6-59c9-bd47-3c5a8315d349
12/26/2023,6,1.1,Enami,Velocidad del Viento,Paipote,Observada,36bcc24d-d8f6-537c-8a83-a9486470a007
12/26/2023,7,1.3,Enami,Velocidad del Viento,Paipote,Observada,726aa0a2-74cf-50e0-8e0d-3a19d612bf40
12/26/2023,8,0.9,Enami,Velocidad del Viento,Paipote,Observada,a7555250-03d6-5849-b28c-79aa548c58b1
12/26/2023,9,1.3,Enami,Velocidad del Viento,Paipote,Observada,4b3ee804-18bc-5fd9-b687-469684398ff0
12/26/2023,10,1.1,Enami,Velocidad del Viento,Paipote,Observada,27efe34c-2689-557a-a3f1-4e46b21462b1
12/26/2023,11,2.1,Enami,Velocidad del Viento,Paipote,Observada,3805a26d-e10e-55a1-b39d-0a4a2403abd5
12/26/2023,12,3.2,Enami,Velocidad del Viento,Paipote,Observada,2301c8a0-5ed8-5eb7-8493-e797d126eecf
12/26/2023,13,4.0,Enami,Velocidad del Viento,Paipote,Observada,8a5dfabc-0af9-5f36-b192-b7e605562d46
12/26/2023,14,3.0,Enami,Velocidad del Viento,Paipote,Observada,a5cb541b-74c6-50e4-9946-80a6fea7d917
12/26/2023,15,3.5,Enami,Velocidad del Viento,Paipote,Observada,6984799d-5b69-5731-8923-2df2670d129b
12/26/2023,16,3.8,Enami,Velocidad del Viento,Paipote,Observada,b1632407-f0a8-5df5-9d2e-af44a5380905
12/26/2023,17,4.6,Enami,Velocidad del Viento,Paipote,Observada,24c6e13a-8d37-55bc-9568-41982c764ec7
12/26/2023,18,4.3,Enami,Velocidad del Viento,Paipote,Observada,b2d373e1-dce9-5c82-b47c-d6b9cd7e074c
12/26/2023,19,3.1,Enami,Velocidad del Viento,Paipote,Observada,d534f70a-d577-54ec-969c-4980e23b4810
12/26/2023,20,1.8,Enami,Velocidad del Viento,Paipote,Observada,30b13fa7-efdd-5306-b4c9-73ac7399686e
12/26/2023,21,2.0,Enami,Velocidad del Viento,Paipote,Observada,2b07f063-6183-5812-8bc8-fa5812d6cc1c
12/26/2023,22,1.7,Enami,Velocidad del Viento,Paipote,Observada,3f06d2e2-e1f8-50a7-8254-51e0d2b49aef
12/26/2023,23,1.7,Enami,Velocidad del Viento,Paipote,Observada,b7b40cc8-bdfe-55d6-9994-223d67767ff7
12/27/2023,0,1.3,Enami,Velocidad del Viento,Paipote,Observada,099d6e6d-3002-5895-bc6f-2e50eba39ad1
12/27/2023,1,0.7,Enami,Velocidad del Viento,Paipote,Observada,918451bf-b749-576a-aa73-a834b9377bdd
12/27/2023,2,0.9,Enami,Velocidad del Viento,Paipote,Observada,2b7e8a37-3225-5f7a-89a8-27fa65342cc6
12/27/2023,3,0.9,Enami,Velocidad del Viento,Paipote,Observada,dc6abf3c-6ec9-5727-a4db-77f3aadc9b4d
12/27/2023,4,1.3,Enami,Velocidad del Viento,Paipote,Observada,46c1ec2d-9423-53d4-b795-aafa1317be29
12/27/2023,5,1.0,Enami,Velocidad del Viento,Paipote,Observada,3e897867-7465-51bf-ab1a-6a04bc11f2f0
12/27/2023,6,1.2,Enami,Velocidad del Viento,Paipote,Observada,bfd5cce8-8234-5464-bc87-f07321ab3482
12/27/2023,7,1.3,Enami,Velocidad del Viento,Paipote,Observada,bd873227-794c-5e2b-bcf2-76e8b4518cda
12/27/2023,8,1.1,Enami,Velocidad del Viento,Paipote,Observada,ddfeea29-dd8a-5c34-974d-c2f451278293
12/27/2023,9,1.3,Enami,Velocidad del Viento,Paipote,Observada,ec89929a-e24c-569c-a7a0-4e19891a3c5b
12/27/2023,10,1.9,Enami,Velocidad del Viento,Paipote,Observada,377c36d6-8712-51b5-8ba9-132d6eacd3fc
12/27/2023,11,3.8,Enami,Velocidad del Viento,Paipote,Observada,94b6ebfe-6ccc-5bcf-b2a9-ecec48d9ba7e
12/27/2023,12,4.6,Enami,Velocidad del Viento,Paipote,Observada,d12e0fa2-d976-5b60-b06e-076cc5faf9e5
12/27/2023,13,4.2,Enami,Velocidad del Viento,Paipote,Observada,28a15af1-d137-56fa-be9f-58a4225d50f8
12/27/2023,14,4.3,Enami,Velocidad del Viento,Paipote,Observada,f0dd98d2-e9ef-5d58-8fe9-81866bd5c836
12/27/2023,15,4.8,Enami,Velocidad del Viento,Paipote,Observada,183e582b-e652-58d5-9a43-4a979399a1a7
12/27/2023,16,4.8,Enami,Velocidad del Viento,Paipote,Observada,093c094f-3019-5333-b728-bdad7b104109
12/27/2023,17,5.0,Enami,Velocidad del Viento,Paipote,Observada,16d42074-730c-591c-9a11-ca65693cb29e
12/27/2023,18,4.5,Enami,Velocidad del Viento,Paipote,Observada,cea8ba5f-75ac-5a44-aa69-0663264eb2ee
12/27/2023,19,3.7,Enami,Velocidad del Viento,Paipote,Observada,e88fa5d9-ecf6-5276-b28e-54cc1e33987f
12/27/2023,20,1.8,Enami,Velocidad del Viento,Paipote,Observada,a185bb43-7997-5403-882a-69fa3f58b9fd
12/27/2023,21,1.3,Enami,Velocidad del Viento,Paipote,Observada,2e5d9d6a-7f88-578a-8453-a117cf9ca8e6
12/27/2023,22,1.5,Enami,Velocidad del Viento,Paipote,Observada,ddfdccf5-103c-5f99-969f-47fd89654261
12/27/2023,23,1.7,Enami,Velocidad del Viento,Paipote,Observada,f265d302-63eb-5d8c-997d-afeb9fcbede7
12/28/2023,0,1.9,Enami,Velocidad del Viento,Paipote,Observada,b10c1582-dac1-5a68-8e43-d5c072d59d43
12/28/2023,1,1.1,Enami,Velocidad del Viento,Paipote,Observada,e7466ba1-cb85-5fc9-804f-838954dbdaa8
12/28/2023,2,1.7,Enami,Velocidad del Viento,Paipote,Observada,fe8f56a2-5f9e-535d-9b9a-b1a4906c548d
12/28/2023,3,1.6,Enami,Velocidad del Viento,Paipote,Observada,6187ba19-227c-58f9-bd04-0749e86689d5
12/28/2023,4,1.6,Enami,Velocidad del Viento,Paipote,Observada,280c0d76-e81f-5483-bdec-b2c6f30ce0b8
12/28/2023,5,1.5,Enami,Velocidad del Viento,Paipote,Observada,504004f1-36ee-5adf-a264-0b54d2aad43e
12/28/2023,6,1.1,Enami,Velocidad del Viento,Paipote,Observada,b853de29-40fd-5b64-bfd8-a16e45460897
12/28/2023,7,1.1,Enami,Velocidad del Viento,Paipote,Observada,d9a059ac-151a-513b-b7e0-b6278a29f743
12/28/2023,8,1.0,Enami,Velocidad del Viento,Paipote,Observada,253fa663-0de6-5cd1-ae7c-6f47f9501a56
12/28/2023,9,1.5,Enami,Velocidad del Viento,Paipote,Observada,66cf33e7-17e7-5af9-8907-7cb9d93689ca
12/28/2023,10,2.6,Enami,Velocidad del Viento,Paipote,Observada,e93077ab-89ad-571a-a4a6-9c1357b88613
12/28/2023,11,3.1,Enami,Velocidad del Viento,Paipote,Observada,fd03e39c-7e3e-5839-8213-91acf6ca9695
12/28/2023,12,3.5,Enami,Velocidad del Viento,Paipote,Observada,9cc8a0eb-5e73-5038-98b9-d6fc1ae5e30a
12/28/2023,13,4.1,Enami,Velocidad del Viento,Paipote,Observada,fef6e0eb-f866-55a7-95eb-8d4bcc664400
12/28/2023,14,3.8,Enami,Velocidad del Viento,Paipote,Observada,64686a8e-df1e-58e9-9390-8ce3117380f9
12/28/2023,15,3.4,Enami,Velocidad del Viento,Paipote,Observada,50ef13fd-03ea-5705-a5d4-012189e8bfe7
12/28/2023,16,4.5,Enami,Velocidad del Viento,Paipote,Observada,1184e7b5-229c-581d-8b77-d066db6c3a9c
12/28/2023,17,4.9,Enami,Velocidad del Viento,Paipote,Observada,4baa8c49-22fc-5bd7-a46d-3f72a3ab0592
12/28/2023,18,4.9,Enami,Velocidad del Viento,Paipote,Observada,ce0a5346-044f-5d09-b7e6-563e0ac3d44b
12/28/2023,19,3.9,Enami,Velocidad del Viento,Paipote,Observada,38554769-52f0-5045-872d-9fa41d010429
12/28/2023,20,2.5,Enami,Velocidad del Viento,Paipote,Observada,38a74633-e309-5aa7-beb6-efb95bdb7d1c
12/28/2023,21,1.4,Enami,Velocidad del Viento,Paipote,Observada,3274e8cd-6099-5d7c-b1a9-38debc9b934a
12/28/2023,22,1.3,Enami,Velocidad del Viento,Paipote,Observada,74f4c7ca-c63f-51a2-b08d-fe8fed84bf6e
12/28/2023,23,1.3,Enami,Velocidad del Viento,Paipote,Observada,a96db581-a66c-5d6d-8781-7341ab2bc867
12/29/2023,0,1.3,Enami,Velocidad del Viento,Paipote,Observada,486e6111-21dc-559a-bad2-ee7073afb16b
12/29/2023,1,1.0,Enami,Velocidad del Viento,Paipote,Observada,954d3876-67bb-5c3d-884d-58ee5c9949d3
12/29/2023,2,0.8,Enami,Velocidad del Viento,Paipote,Observada,bff62c92-5d9c-5178-bc96-e720b5fd9154
12/29/2023,3,0.9,Enami,Velocidad del Viento,Paipote,Observada,4fcd075d-8b8d-541f-ad74-b0af38081661
12/29/2023,4,0.5,Enami,Velocidad del Viento,Paipote,Observada,b78d05d4-1f76-5378-8302-c5745124a1f2
12/29/2023,5,1.2,Enami,Velocidad del Viento,Paipote,Observada,b28e0667-133a-5e98-b24d-6770c6a54e46
12/29/2023,6,1.1,Enami,Velocidad del Viento,Paipote,Observada,31851a2b-03f7-54d0-84d6-e0a214175fbc
12/29/2023,7,1.7,Enami,Velocidad del Viento,Paipote,Observada,a0d00a02-fadd-595f-aa58-721463f6a163
12/29/2023,8,2.7,Enami,Velocidad del Viento,Paipote,Observada,853ecaa8-33ff-56ac-b988-30a28440c1b8
12/29/2023,9,2.3,Enami,Velocidad del Viento,Paipote,Observada,28c43c8b-bde6-52d0-9dbe-138e9b5fff0d
12/29/2023,10,2.1,Enami,Velocidad del Viento,Paipote,Observada,7a0dce78-66cc-5052-afc9-0c561c18ca30
12/29/2023,11,2.5,Enami,Velocidad del Viento,Paipote,Observada,5450423a-0e4d-5414-aebd-118695441311
12/29/2023,12,2.9,Enami,Velocidad del Viento,Paipote,Observada,8668763b-32e4-5834-a693-04936f7a0652
12/29/2023,13,3.6,Enami,Velocidad del Viento,Paipote,Observada,1a157b66-4dd9-5140-bfbd-e8f44d1832f6
12/29/2023,14,4.6,Enami,Velocidad del Viento,Paipote,Observada,3987e64a-9364-57a5-aaaf-0375f7e33499
12/29/2023,15,4.8,Enami,Velocidad del Viento,Paipote,Observada,bfc7ed85-a398-5369-818f-3acf65642588
12/29/2023,16,4.6,Enami,Velocidad del Viento,Paipote,Observada,bceb6d24-d66b-55e7-8486-0f76412b343b
12/29/2023,17,4.2,Enami,Velocidad del Viento,Paipote,Observada,a1cf66c3-bf2e-5eb2-8404-ebd00eb341db
12/29/2023,18,4.0,Enami,Velocidad del Viento,Paipote,Observada,2850b313-4557-5b50-a2cc-0b1d48ac91e5
12/29/2023,19,3.5,Enami,Velocidad del Viento,Paipote,Observada,7662b113-edf3-5b0f-818d-8a77f817065d
12/29/2023,20,2.5,Enami,Velocidad del Viento,Paipote,Observada,3be3237a-618b-581c-9315-fe8d9c1e2598
12/29/2023,21,1.5,Enami,Velocidad del Viento,Paipote,Observada,4fb01562-5e51-532d-9b37-5aaa30010e2a
12/29/2023,22,1.5,Enami,Velocidad del Viento,Paipote,Observada,e4fa8540-38e2-5627-b9c5-4a00837cf6b6
12/29/2023,23,1.2,Enami,Velocidad del Viento,Paipote,Observada,9b491406-8c82-5f7e-b191-15d64ea19944
12/30/2023,0,0.9,Enami,Velocidad del Viento,Paipote,Observada,f02e8162-8475-5f1a-a83b-13015116666c
12/30/2023,1,1.0,Enami,Velocidad del Viento,Paipote,Observada,61de109d-9bf2-551e-a66d-915447c6a28d
12/30/2023,2,1.9,Enami,Velocidad del Viento,Paipote,Observada,90caddbe-120a-53f2-922a-69f7e9405e32
12/30/2023,3,1.2,Enami,Velocidad del Viento,Paipote,Observada,ab56b642-e065-536f-9649-353515def39e
12/30/2023,4,0.9,Enami,Velocidad del Viento,Paipote,Observada,be2cd7aa-d578-5c29-ad5d-5cf5dae42765
12/30/2023,5,1.0,Enami,Velocidad del Viento,Paipote,Observada,468a596a-6a87-5b81-acb6-88b76236ebc5
12/30/2023,6,0.6,Enami,Velocidad del Viento,Paipote,Observada,ad9702d7-cfc9-52a3-ae58-7bb234d3bad5
12/30/2023,7,0.8,Enami,Velocidad del Viento,Paipote,Observada,c3329b81-c542-51d9-b027-6d388cd3558c
12/30/2023,8,1.0,Enami,Velocidad del Viento,Paipote,Observada,a61f076f-37c0-5ece-b9bb-73ad1e07c612
12/30/2023,9,1.1,Enami,Velocidad del Viento,Paipote,Observada,01b7286a-b8da-5ed1-a5e5-8686ec102646
12/30/2023,10,2.1,Enami,Velocidad del Viento,Paipote,Observada,3541f9eb-cad0-5e33-a558-748c09f3b72d
12/30/2023,11,2.7,Enami,Velocidad del Viento,Paipote,Observada,bfd1cc0f-425b-5716-ba38-cb716d4a4810
12/30/2023,12,3.6,Enami,Velocidad del Viento,Paipote,Observada,c9e27372-a69b-544b-9ba8-d9818c3f8629
12/30/2023,13,5.6,Enami,Velocidad del Viento,Paipote,Observada,3bfd75e1-fa7b-5bdc-b7e8-b63e2f051403
12/30/2023,14,3.6,Enami,Velocidad del Viento,Paipote,Observada,5ce71599-2432-5758-9efd-f85dfe77be88
12/30/2023,15,2.6,Enami,Velocidad del Viento,Paipote,Observada,a6963767-40bf-5584-ba40-d0dfc0205f5a
12/30/2023,16,2.3,Enami,Velocidad del Viento,Paipote,Observada,99d9b4ec-fe46-5aed-92fb-c34798e6ef77
12/30/2023,17,3.1,Enami,Velocidad del Viento,Paipote,Observada,5475cd2f-cd83-53a2-ac2b-89ebe99687d8
12/30/2023,18,3.5,Enami,Velocidad del Viento,Paipote,Observada,c10d821b-63eb-58e9-9d6b-ff3b1184e2e8
12/30/2023,19,3.8,Enami,Velocidad del Viento,Paipote,Observada,f4112fd2-2063-554b-ba60-4717b50a023f
12/30/2023,20,2.8,Enami,Velocidad del Viento,Paipote,Observada,46d13970-f244-57c3-9823-ece8069b6f1e
12/30/2023,21,2.2,Enami,Velocidad del Viento,Paipote,Observada,fc9e96c3-8f61-5cca-917c-da3739d98b15
12/30/2023,22,2.1,Enami,Velocidad del Viento,Paipote,Observada,11858805-6731-5a70-b3d8-4e77f0cceca5
12/30/2023,23,1.8,Enami,Velocidad del Viento,Paipote,Observada,9d26be5a-6f3b-5292-95f4-78f16b3dfef6
12/31/2023,0,1.2,Enami,Velocidad del Viento,Paipote,Observada,dbf9282f-1643-54bb-bc5b-595778689fd8
12/31/2023,1,1.3,Enami,Velocidad del Viento,Paipote,Observada,fc042ef5-3982-591e-9c4f-96b771f98ec2
12/31/2023,2,1.2,Enami,Velocidad del Viento,Paipote,Observada,22ba2cd4-c9e7-5167-abd0-7bc4155c37af
12/31/2023,3,0.9,Enami,Velocidad del Viento,Paipote,Observada,5c6beaf8-f7fb-508a-a22a-f130ebf04e01
12/31/2023,4,0.7,Enami,Velocidad del Viento,Paipote,Observada,4a18728d-121e-5163-b1c2-f7ef5964af68
12/31/2023,5,0.3,Enami,Velocidad del Viento,Paipote,Observada,0155f9f4-02f7-5dfd-8677-65e313b08e8a
12/31/2023,6,1.3,Enami,Velocidad del Viento,Paipote,Observada,bf55b356-2193-5d01-9a7b-46b6da833b43
12/31/2023,7,1.8,Enami,Velocidad del Viento,Paipote,Observada,f81f1cb5-80ff-54b7-b957-fa27c26adcb5
12/31/2023,8,1.7,Enami,Velocidad del Viento,Paipote,Observada,a4f749ff-0147-5e85-a637-0a064e5cc2fb
12/31/2023,9,2.1,Enami,Velocidad del Viento,Paipote,Observada,a0aad1d7-01d8-5af7-9d34-d62fd720a564
12/31/2023,10,2.5,Enami,Velocidad del Viento,Paipote,Observada,43fc4348-ac7c-5d10-9867-86b95e4b3827
12/31/2023,11,3.2,Enami,Velocidad del Viento,Paipote,Observada,0160f1d0-58b8-56c3-934a-f7ff04b4a6e6
12/31/2023,12,3.9,Enami,Velocidad del Viento,Paipote,Observada,fef3b2f9-eb92-5eb5-b2bf-16fafc030f3d
12/31/2023,13,4.7,Enami,Velocidad del Viento,Paipote,Observada,74cbb29a-7679-5423-bea3-045a77c1ff67
12/31/2023,14,5.2,Enami,Velocidad del Viento,Paipote,Observada,927a58fa-e635-521a-8637-2f5cfdc9899e
12/31/2023,15,5.5,Enami,Velocidad del Viento,Paipote,Observada,19f82594-9a2d-5539-b8b0-16c7f59859b4
12/31/2023,16,5.0,Enami,Velocidad del Viento,Paipote,Observada,6411e9da-536f-5ba9-872b-e4f3cd13d17e
12/31/2023,17,5.2,Enami,Velocidad del Viento,Paipote,Observada,e7f45a07-3d04-5b50-bcda-e6aa6f8767b9
12/31/2023,18,4.3,Enami,Velocidad del Viento,Paipote,Observada,49aea115-aaa9-52a4-8372-88065b6e23df
12/31/2023,19,3.2,Enami,Velocidad del Viento,Paipote,Observada,b74a88cd-4932-5a3b-bb08-559275d8472b
12/31/2023,20,3.2,Enami,Velocidad del Viento,Paipote,Observada,30c86009-1785-5a2c-9c54-0a06642c0443
12/31/2023,21,1.6,Enami,Velocidad del Viento,Paipote,Observada,5f02c4a8-e911-591a-97d6-2e7fc13230db
12/31/2023,22,1.4,Enami,Velocidad del Viento,Paipote,Observada,10294f8b-29c8-5226-ad23-2995985ec2d6
12/31/2023,23,1.0,Enami,Velocidad del Viento,Paipote,Observada,8ac6b9a6-f869-54b1-baba-c6a3a9c2744e
01/01/2024,0,1.4,Enami,Velocidad del Viento,Paipote,Observada,560a6db0-a381-5a1e-ad4d-683e828d4e78
01/01/2024,1,1.2,Enami,Velocidad del Viento,Paipote,Observada,b7593691-ff08-5670-8dd6-9663e7e80984
