Fecha,Hora,MP10_Campamento_Pronosticada,MP10_Campamento_Continua,MP10_Sierra_Gorda_Pronosticada,MP10_Sierra_Gorda_Continua,Velocidad_viento_Campamento_Pronosticada,Velocidad_viento_Campamento_Continua,Velocidad_viento_Sierra_Gorda_Pronosticada,Velocidad_viento_Sierra_Gorda_Continua
10/24/2023,0,537.3,,178.6,,2.2,,1.3,
10/24/2023,1,744.0,,314.2,,2.8,,1.8,
10/24/2023,2,214.0,,191.8,,4.2,,1.5,
10/24/2023,3,242.7,,161.8,,3.5,,1.8,
10/24/2023,4,202.5,,142.0,,2.4,,1.9,
10/24/2023,5,240.4,,160.2,,2.1,,1.6,
10/24/2023,6,483.3,,229.4,,0.9,,0.8,
10/24/2023,7,197.6,,261.0,,1.3,,0.7,
10/24/2023,8,296.6,,197.7,,2.3,,2.4,
10/24/2023,9,138.6,,92.4,,3.5,,3.6,
10/24/2023,10,287.4,242.2,191.6,89.0,4.9,1.7,4.0,0.8
10/24/2023,11,35.7,,51.0,,6.1,,4.3,
10/24/2023,12,32.4,110.0,30.2,41.6,6.9,2.8,6.1,2.6
10/24/2023,13,229.0,98.2,49.0,30.0,9.1,2.7,7.0,3.3
10/24/2023,14,203.4,49.6,89.8,66.7,9.6,3.8,7.2,3.9
10/24/2023,15,186.3,44.0,266.1,76.0,9.6,4.8,8.0,4.0
10/24/2023,16,77.0,53.5,110.0,65.1,8.7,4.5,8.6,4.8
10/24/2023,17,41.3,74.0,59.0,99.0,7.1,3.6,7.2,4.9
10/24/2023,18,169.7,62.2,242.4,51.9,4.4,4.0,4.8,5.3
10/24/2023,19,48.8,,25.4,27.9,2.4,,3.1,5.2
10/24/2023,20,38.8,26.6,48.4,10.8,2.8,4.2,1.0,4.0
10/24/2023,21,144.0,28.6,32.6,13.1,3.6,2.4,1.1,2.2
10/24/2023,22,178.8,39.0,55.8,12.6,4.6,2.0,1.6,0.1
10/24/2023,23,229.8,31.5,398.2,40.5,2.6,1.4,1.1,1.4
10/25/2023,0,147.8,39.3,98.5,65.3,3.3,1.3,1.8,0.8
10/25/2023,1,689.6,47.3,314.2,95.3,3.5,1.5,1.8,0.6
10/25/2023,2,308.1,115.3,191.8,24.7,3.1,1.0,2.0,1.4
10/25/2023,3,522.6,,161.8,,2.9,,2.1,
10/25/2023,4,231.9,303.0,142.0,43.9,3.1,0.3,1.7,1.6
10/25/2023,5,185.4,251.4,160.2,22.0,3.2,1.0,1.4,2.3
10/25/2023,6,303.9,96.7,97.1,40.5,1.9,1.2,1.3,3.0
10/25/2023,7,923.7,134.8,594.1,74.1,0.9,1.2,1.0,2.6
10/25/2023,8,538.3,155.1,358.9,199.6,2.1,0.9,0.8,1.6
10/25/2023,9,354.9,139.0,236.6,152.5,2.6,1.2,1.4,1.4
10/25/2023,10,104.2,195.8,88.8,89.3,4.5,1.7,3.1,0.5
10/25/2023,11,52.4,77.9,49.8,290.7,6.2,2.6,4.4,2.6
10/25/2023,12,66.6,62.8,95.1,89.7,6.3,3.5,5.0,3.2
10/25/2023,13,30.0,57.2,42.8,43.7,6.4,4.2,5.9,2.6
10/25/2023,14,203.4,52.8,103.5,33.6,8.7,4.0,8.5,3.1
10/25/2023,15,151.6,30.8,216.6,66.0,9.4,3.9,9.5,4.6
10/25/2023,16,77.0,32.8,110.0,158.8,8.6,4.5,8.7,4.6
10/25/2023,17,41.3,121.4,59.0,206.4,6.9,2.3,6.9,4.5
10/25/2023,18,20.0,119.0,65.2,92.9,3.9,2.4,4.4,4.8
10/25/2023,19,33.9,71.8,25.4,41.1,2.0,5.5,2.9,4.5
10/25/2023,20,71.6,32.7,115.2,18.1,2.3,3.3,1.2,2.5
10/25/2023,21,97.8,38.1,65.2,24.0,2.9,1.9,0.7,0.7
10/25/2023,22,69.9,47.8,58.4,36.8,2.4,0.8,1.2,1.4
10/25/2023,23,67.2,59.0,73.0,46.4,2.7,1.3,1.7,0.6
10/26/2023,0,681.0,141.9,178.6,90.9,3.6,1.5,2.2,0.7
10/26/2023,1,744.0,572.4,314.2,61.2,3.7,1.1,1.6,0.5
10/26/2023,2,343.7,353.0,229.1,94.8,2.6,1.4,1.5,1.5
10/26/2023,3,522.6,344.3,161.8,110.5,1.8,1.5,2.1,1.3
10/26/2023,4,231.9,198.8,142.0,47.6,2.1,0.8,2.3,1.0
10/26/2023,5,185.4,298.9,160.2,38.0,2.8,0.8,1.5,1.1
10/26/2023,6,298.2,259.5,100.1,134.8,1.4,1.0,1.2,1.9
10/26/2023,7,464.6,270.5,229.8,224.0,1.0,0.8,1.7,1.7
10/26/2023,8,502.5,597.8,358.9,334.5,1.3,0.7,0.9,1.3
10/26/2023,9,138.6,306.0,92.4,119.6,3.7,1.0,1.6,1.0
10/26/2023,10,287.4,143.1,191.6,73.4,5.5,2.2,3.9,2.4
10/26/2023,11,67.9,109.5,60.7,221.6,7.5,4.4,4.5,3.0
10/26/2023,12,178.2,84.4,45.8,,8.5,5.4,4.3,4.2
10/26/2023,13,84.6,49.4,27.2,1.0,7.9,5.3,5.2,4.5
10/26/2023,14,62.9,36.0,61.2,,7.2,4.9,5.2,4.7
10/26/2023,15,186.3,37.4,266.1,229.5,7.2,5.1,8.0,4.4
10/26/2023,16,81.3,21.6,365.5,72.9,6.7,5.2,8.2,4.5
10/26/2023,17,61.1,29.1,59.0,64.8,5.9,4.9,6.7,4.0
10/26/2023,18,169.7,28.9,242.4,242.7,3.4,4.8,4.7,5.1
10/26/2023,19,48.8,73.5,25.4,74.8,1.6,4.1,3.0,4.3
10/26/2023,20,36.3,35.5,70.2,48.6,1.3,3.9,1.0,2.4
10/26/2023,21,97.8,60.4,26.2,62.8,3.9,1.6,1.0,1.1
10/26/2023,22,83.7,66.8,46.6,47.1,2.6,2.5,1.4,2.1
10/26/2023,23,126.0,74.4,539.0,62.6,0.6,1.9,0.4,4.6
10/27/2023,0,537.3,85.4,98.5,127.4,3.7,1.0,1.9,3.6
10/27/2023,1,595.5,204.2,255.0,34.4,1.2,1.1,2.3,3.2
10/27/2023,2,272.0,221.8,196.9,75.3,1.3,2.9,2.4,4.0
10/27/2023,3,156.3,98.2,133.8,121.1,1.8,3.0,2.3,4.3
10/27/2023,4,341.1,89.6,142.0,65.6,2.6,2.8,2.4,4.2
10/27/2023,5,240.4,121.4,70.9,78.3,2.4,1.5,2.2,3.2
10/27/2023,6,462.3,223.3,202.6,82.9,0.6,1.2,2.6,3.2
10/27/2023,7,344.7,201.8,276.3,92.0,1.4,1.0,2.6,3.8
10/27/2023,8,296.6,132.5,358.9,87.5,5.6,1.2,3.8,4.0
10/27/2023,9,138.6,139.7,149.8,137.5,6.1,3.0,4.4,4.0
10/27/2023,10,72.3,147.6,48.2,138.5,6.6,5.4,4.2,5.1
10/27/2023,11,67.9,76.1,42.9,114.5,6.6,5.0,4.1,4.9
10/27/2023,12,82.5,64.7,46.0,172.6,8.0,5.0,3.8,4.6
10/27/2023,13,129.3,36.9,27.2,149.4,8.0,4.9,5.2,4.8
10/27/2023,14,72.4,26.0,82.3,131.3,8.1,4.8,6.2,4.4
10/27/2023,15,186.3,28.4,266.1,109.4,8.1,3.9,7.4,4.3
10/27/2023,16,255.8,46.9,205.0,47.9,7.7,4.1,7.2,4.0
10/27/2023,17,42.0,67.1,87.3,162.1,6.0,4.4,5.7,4.5
10/27/2023,18,169.7,167.8,242.4,91.2,2.7,3.6,3.1,4.7
10/27/2023,19,17.8,113.6,19.4,71.0,0.3,4.5,1.7,5.3
10/27/2023,20,25.9,35.7,21.8,14.8,2.5,5.3,1.0,4.6
10/27/2023,21,97.8,33.7,26.2,30.0,3.0,3.3,0.6,2.3
10/27/2023,22,87.6,41.0,46.6,37.4,2.7,2.8,1.7,0.6
10/27/2023,23,229.8,46.4,80.2,45.7,2.8,0.8,1.5,0.6
10/28/2023,0,147.8,47.1,98.5,56.2,4.9,1.8,1.7,2.6
10/28/2023,1,130.5,353.7,167.3,37.4,3.3,2.5,1.6,3.5
10/28/2023,2,308.1,343.4,139.6,1.1,2.2,1.4,1.8,2.6
10/28/2023,3,522.6,363.8,93.6,37.9,3.2,1.2,2.1,2.8
10/28/2023,4,231.9,197.6,154.6,27.9,3.1,1.5,1.6,1.6
10/28/2023,5,185.4,106.9,123.6,10.2,2.6,0.4,2.5,2.0
10/28/2023,6,303.9,152.4,202.6,45.7,1.6,0.9,1.5,1.1
10/28/2023,7,197.6,126.8,276.3,62.9,1.3,1.7,1.2,1.7
10/28/2023,8,296.6,374.9,358.9,,3.1,0.7,2.4,1.4
10/28/2023,9,136.7,202.5,91.1,181.1,4.4,3.7,4.0,2.6
10/28/2023,10,72.3,94.3,97.0,82.9,5.5,4.3,4.6,3.6
10/28/2023,11,67.9,43.4,42.9,99.9,6.1,4.7,4.6,4.4
10/28/2023,12,32.4,65.9,46.0,137.3,6.9,4.6,5.3,4.6
10/28/2023,13,37.4,73.7,48.0,189.0,7.4,3.7,5.4,4.6
10/28/2023,14,62.9,104.5,25.4,119.4,7.3,4.0,4.2,3.9
10/28/2023,15,186.3,91.1,33.2,189.7,7.1,3.6,4.1,3.8
10/28/2023,16,143.5,83.7,45.1,150.4,6.9,3.8,3.6,4.2
10/28/2023,17,41.3,70.6,87.3,165.5,6.5,4.3,5.5,4.4
10/28/2023,18,169.7,43.5,242.4,137.8,4.0,4.8,3.9,3.9
10/28/2023,19,36.9,40.6,19.4,73.7,1.2,4.7,2.6,4.9
10/28/2023,20,49.1,38.3,21.8,21.8,2.0,4.3,0.9,5.0
10/28/2023,21,97.8,26.6,26.2,18.1,4.2,1.3,1.1,2.5
10/28/2023,22,69.9,19.4,46.6,19.1,3.5,1.5,1.8,0.6
10/28/2023,23,67.2,43.2,220.6,26.0,3.3,1.7,1.4,1.5
10/29/2023,0,201.3,70.7,134.2,25.7,4.1,2.7,2.2,2.6
10/29/2023,1,130.5,124.3,84.6,46.9,3.5,2.7,1.8,3.2
10/29/2023,2,308.1,95.0,58.0,46.9,3.0,3.2,2.1,4.0
10/29/2023,3,136.3,71.2,37.3,29.1,1.2,1.4,2.3,3.8
10/29/2023,4,120.0,101.0,44.8,41.5,2.0,1.3,2.2,2.4
10/29/2023,5,295.8,142.0,166.2,44.9,3.2,0.8,1.9,3.0
10/29/2023,6,298.2,151.2,122.2,93.4,1.5,1.0,1.6,3.5
10/29/2023,7,197.6,117.0,173.2,100.9,1.5,1.0,1.3,2.9
10/29/2023,8,296.6,139.7,208.7,52.0,3.8,1.2,2.2,2.1
10/29/2023,9,138.6,99.1,91.1,80.5,5.0,1.3,4.5,2.5
10/29/2023,10,72.3,121.1,48.2,94.9,6.2,5.4,4.7,4.6
10/29/2023,11,67.9,177.9,42.9,231.0,7.0,5.3,4.9,4.8
10/29/2023,12,82.5,133.6,46.0,142.9,7.0,5.1,4.2,4.5
10/29/2023,13,24.0,61.9,42.8,179.2,6.5,4.8,4.0,4.2
10/29/2023,14,59.9,45.5,25.4,91.2,5.8,4.5,4.9,4.0
10/29/2023,15,67.7,30.1,114.8,131.4,5.5,4.5,6.4,4.1
10/29/2023,16,143.5,24.1,45.1,113.8,7.3,4.6,5.3,4.0
10/29/2023,17,41.3,26.7,60.0,79.3,7.2,4.0,4.9,4.2
10/29/2023,18,169.7,66.4,242.4,106.3,4.1,4.6,3.5,4.0
10/29/2023,19,48.8,57.1,19.4,182.8,1.8,5.5,1.7,3.8
10/29/2023,20,71.6,35.9,39.0,32.5,2.4,3.4,0.5,5.0
10/29/2023,21,97.8,19.9,26.2,5.8,4.5,1.7,1.6,1.5
10/29/2023,22,132.9,17.9,52.5,25.0,4.5,1.4,1.7,0.7
10/29/2023,23,229.8,43.0,132.0,88.8,5.3,2.3,1.6,1.0
10/30/2023,0,147.8,87.4,134.2,38.6,6.7,2.5,2.7,1.4
10/30/2023,1,689.6,100.5,167.3,12.4,6.4,0.9,2.1,1.9
10/30/2023,2,295.3,78.3,91.2,19.6,3.7,1.2,2.3,0.9
10/30/2023,3,522.6,157.9,348.4,40.5,2.7,1.4,1.7,0.5
10/30/2023,4,120.0,89.1,154.6,17.7,1.9,1.2,1.7,1.6
10/30/2023,5,295.8,100.0,123.6,24.0,2.8,0.8,1.8,1.5
10/30/2023,6,561.8,66.1,374.6,26.7,1.8,1.3,1.5,2.1
10/30/2023,7,197.6,74.9,131.8,54.8,1.2,0.9,1.7,2.1
10/30/2023,8,296.6,142.7,358.9,78.1,2.2,0.8,2.1,1.2
10/30/2023,9,500.0,99.3,92.4,62.4,5.8,1.3,3.2,0.7
10/30/2023,10,287.4,73.2,74.8,32.5,5.9,2.5,4.9,0.9
10/30/2023,11,67.9,34.0,42.9,,6.2,4.6,4.7,3.4
10/30/2023,12,21.1,73.0,30.2,110.9,6.0,5.1,4.2,4.0
10/30/2023,13,19.5,59.1,23.2,,5.8,4.5,4.7,4.0
10/30/2023,14,59.9,37.7,49.3,,5.7,4.1,6.2,3.8
10/30/2023,15,186.3,20.7,266.1,39.6,8.6,4.0,8.2,3.1
10/30/2023,16,255.8,22.1,365.5,71.8,8.0,4.7,7.9,3.6
10/30/2023,17,41.3,25.7,56.2,102.0,6.6,3.5,6.4,4.5
10/30/2023,18,169.7,167.7,242.4,76.1,4.1,4.8,4.6,4.9
10/30/2023,19,42.5,35.7,12.5,25.9,2.1,4.9,2.9,5.2
10/30/2023,20,71.6,54.4,20.7,36.6,2.3,5.0,1.0,4.2
10/30/2023,21,97.8,30.8,111.2,23.0,4.5,2.7,1.0,2.5
10/30/2023,22,132.9,24.5,58.4,27.4,5.8,2.2,1.9,0.8
10/30/2023,23,229.8,24.7,87.7,34.2,6.9,2.0,2.1,0.5
10/31/2023,0,537.3,25.7,98.5,43.4,4.3,1.0,2.7,0.7
10/31/2023,1,744.0,54.9,314.2,29.8,3.3,0.5,1.5,1.5
10/31/2023,2,214.0,43.5,229.1,29.7,2.7,0.9,1.5,1.6
10/31/2023,3,242.7,111.7,104.8,17.1,3.4,1.3,2.8,1.6
10/31/2023,4,202.5,122.8,103.2,13.7,2.6,1.4,2.2,2.0
10/31/2023,5,361.8,183.5,102.0,32.6,3.7,0.6,1.8,2.0
10/31/2023,6,888.0,79.5,592.0,51.2,3.5,1.1,1.5,1.7
10/31/2023,7,923.7,75.4,196.2,149.5,1.0,0.9,1.1,1.6
10/31/2023,8,797.5,192.1,286.9,107.4,1.6,0.7,0.6,0.9
10/31/2023,9,500.0,79.2,333.3,198.9,4.5,0.9,2.5,0.4
10/31/2023,10,287.4,68.6,191.6,125.1,5.8,1.3,3.1,0.3
10/31/2023,11,67.9,85.6,60.7,63.4,6.3,2.1,3.7,2.0
10/31/2023,12,21.1,90.6,30.2,118.4,6.0,3.9,3.5,3.1
10/31/2023,13,19.5,41.6,42.8,126.9,5.9,4.4,3.9,3.7
10/31/2023,14,59.9,35.5,71.6,100.9,6.0,3.9,4.3,4.3
10/31/2023,15,67.7,36.2,266.1,64.3,5.6,4.6,7.3,3.9
10/31/2023,16,255.8,26.7,365.5,103.1,8.1,4.6,7.8,3.6
10/31/2023,17,39.3,34.8,59.0,57.2,6.2,4.5,6.5,4.2
10/31/2023,18,169.7,40.4,242.4,116.9,3.4,4.5,4.8,5.3
10/31/2023,19,49.0,37.9,19.4,53.5,1.2,5.6,3.0,4.6
10/31/2023,20,49.1,28.4,39.0,34.7,1.8,3.9,1.9,3.8
10/31/2023,21,97.8,12.5,31.2,22.5,4.1,2.5,0.4,1.8
10/31/2023,22,78.8,9.8,46.6,31.8,5.4,1.6,1.7,0.8
10/31/2023,23,229.8,67.3,402.6,32.5,5.0,1.5,0.9,0.6
11/01/2023,0,537.3,61.4,128.1,80.7,5.4,0.9,1.4,0.6
11/01/2023,1,744.0,86.1,314.2,43.0,4.7,0.6,2.0,0.8
11/01/2023,2,214.0,86.1,191.8,85.3,4.6,0.7,1.9,1.5
11/01/2023,3,361.9,91.8,104.8,77.0,4.2,1.1,2.1,0.7
11/01/2023,4,292.7,198.5,142.0,106.1,3.2,0.9,1.6,2.0
11/01/2023,5,361.8,220.4,70.9,36.6,3.1,0.6,1.7,0.6
11/01/2023,6,888.0,248.2,374.6,61.0,2.6,1.2,2.0,1.0
11/01/2023,7,259.8,154.7,108.5,130.1,1.5,0.8,2.2,0.5
11/01/2023,8,296.6,213.6,358.9,186.2,4.6,1.0,2.4,0.3
11/01/2023,9,500.0,171.8,236.6,230.7,5.3,1.0,4.0,1.9
11/01/2023,10,287.4,111.7,191.6,89.5,6.2,2.9,4.2,2.8
11/01/2023,11,67.9,98.9,42.9,114.2,6.6,5.2,4.6,4.8
11/01/2023,12,32.4,73.5,46.0,191.6,6.5,3.8,4.1,2.8
11/01/2023,13,19.5,178.2,23.2,585.7,6.9,2.8,4.2,3.0
11/01/2023,14,40.4,198.9,71.6,715.4,6.9,2.6,4.7,3.1
11/01/2023,15,186.3,219.3,29.1,363.9,7.6,2.5,5.1,4.0
11/01/2023,16,255.8,169.9,22.0,190.4,7.8,2.9,5.4,3.6
11/01/2023,17,214.6,101.6,94.5,272.7,6.8,2.4,5.1,3.6
11/01/2023,18,169.7,89.8,242.4,164.9,3.1,2.8,4.2,4.6
11/01/2023,19,114.4,50.8,12.5,114.0,1.4,4.6,2.2,5.5
11/01/2023,20,25.9,41.2,20.7,36.8,3.2,2.8,0.6,3.8
11/01/2023,21,144.0,16.4,32.6,13.0,4.4,2.1,2.4,1.5
11/01/2023,22,88.8,26.9,82.6,13.3,3.9,2.2,2.1,0.2
11/01/2023,23,229.8,67.1,147.4,30.5,4.0,1.1,1.5,1.3
11/02/2023,0,267.8,539.1,116.0,27.2,4.9,1.4,0.6,1.2
11/02/2023,1,744.0,383.6,255.0,97.6,4.2,1.2,2.3,1.2
11/02/2023,2,214.0,383.6,323.2,120.3,3.2,1.9,2.5,2.9
11/02/2023,3,361.9,465.0,241.2,82.7,4.4,2.4,2.2,3.3
11/02/2023,4,284.1,283.2,103.2,160.9,5.7,2.0,2.0,2.2
11/02/2023,5,319.3,209.4,114.4,38.8,6.1,0.9,2.1,1.3
11/02/2023,6,888.0,102.0,592.0,40.3,4.8,0.7,1.5,0.8
11/02/2023,7,414.4,238.6,108.5,109.2,3.5,0.9,1.4,1.6
11/02/2023,8,630.9,214.1,286.9,143.6,4.7,0.8,3.7,1.3
11/02/2023,9,277.5,76.1,185.0,165.9,4.4,1.0,4.9,2.6
11/02/2023,10,118.8,152.2,79.2,159.6,4.8,3.1,5.6,3.8
11/02/2023,11,34.8,58.8,49.8,93.3,5.3,4.6,5.6,4.1
11/02/2023,12,31.7,50.0,40.6,115.2,5.6,5.0,5.3,4.2
11/02/2023,13,22.4,44.5,27.2,147.0,6.1,4.7,4.1,4.6
11/02/2023,14,31.1,55.0,61.2,156.4,4.7,4.2,6.5,4.6
11/02/2023,15,50.0,66.6,189.3,107.7,6.4,5.0,7.9,4.2
11/02/2023,16,106.4,24.8,118.4,46.8,7.7,4.9,8.3,3.5
11/02/2023,17,82.4,34.0,117.7,46.6,6.1,4.5,6.1,4.3
11/02/2023,18,36.0,53.5,100.7,34.6,3.8,5.6,3.9,5.4
11/02/2023,19,53.2,34.5,12.5,35.4,1.7,5.5,2.0,5.1
11/02/2023,20,47.7,72.5,68.6,108.2,2.5,4.8,1.6,4.1
11/02/2023,21,39.3,18.4,26.2,16.9,4.7,2.5,3.1,2.7
11/02/2023,22,343.7,12.7,92.0,29.3,6.3,2.4,2.8,0.7
11/02/2023,23,72.0,38.3,147.8,35.1,6.7,1.9,2.9,1.1
11/03/2023,0,170.1,22.3,225.6,26.2,5.5,1.1,2.0,1.7
11/03/2023,1,269.0,69.0,255.0,81.0,4.0,0.8,2.1,1.9
11/03/2023,2,554.4,69.0,369.6,45.4,3.2,0.9,1.5,2.0
11/03/2023,3,361.9,187.4,241.2,28.1,3.1,0.5,2.0,1.4
11/03/2023,4,284.1,112.1,189.4,74.8,3.4,1.1,2.5,1.5
11/03/2023,5,319.3,203.0,98.0,30.8,2.6,1.1,3.0,0.1
11/03/2023,6,888.0,383.4,592.0,52.8,2.3,0.8,1.8,0.9
11/03/2023,7,294.4,225.0,108.5,96.3,1.1,0.9,1.8,1.2
11/03/2023,8,557.7,228.4,228.9,189.9,2.2,0.9,1.4,1.9
11/03/2023,9,506.0,583.5,337.3,114.7,3.1,0.9,2.7,0.2
11/03/2023,10,287.4,208.7,191.6,114.7,4.6,1.2,3.6,1.6
11/03/2023,11,38.6,99.4,103.2,27.9,6.0,2.0,5.3,1.7
11/03/2023,12,32.4,229.9,53.9,34.0,6.3,2.3,4.9,1.8
11/03/2023,13,19.0,128.0,42.8,69.7,6.1,3.8,4.7,2.2
11/03/2023,14,42.8,71.3,103.5,61.2,4.9,3.4,8.6,2.0
11/03/2023,15,186.3,28.9,266.1,38.8,8.8,3.2,7.7,2.9
11/03/2023,16,255.8,35.3,365.5,30.0,8.3,3.4,8.2,3.4
11/03/2023,17,41.3,30.6,59.0,107.9,7.1,4.9,7.9,5.1
11/03/2023,18,169.7,155.2,242.4,72.4,4.0,4.0,5.1,5.0
11/03/2023,19,49.0,67.8,25.4,64.3,1.8,4.9,2.8,5.4
11/03/2023,20,49.1,57.3,39.0,48.8,1.5,4.1,0.3,3.7
11/03/2023,21,97.8,55.4,26.2,64.8,2.0,2.0,0.6,1.5
11/03/2023,22,69.9,61.6,46.6,92.7,2.0,1.3,2.6,0.9
11/03/2023,23,67.2,68.3,80.2,97.3,2.8,1.4,3.4,0.4
11/04/2023,0,147.8,119.1,98.5,99.2,3.7,1.5,2.6,1.5
11/04/2023,1,130.5,293.5,158.5,84.4,3.4,1.2,2.1,0.5
11/04/2023,2,308.1,293.5,369.6,56.2,3.0,1.1,2.0,0.2
11/04/2023,3,522.6,302.3,93.6,92.4,3.1,0.9,2.3,0.2
11/04/2023,4,202.5,253.8,154.6,98.2,3.4,1.3,2.2,0.4
11/04/2023,5,185.4,154.9,123.6,72.4,3.7,1.8,2.4,1.9
11/04/2023,6,298.2,997.0,374.6,156.2,1.3,1.6,1.2,1.2
11/04/2023,7,821.5,928.0,594.1,311.6,0.2,0.8,1.0,2.1
11/04/2023,8,797.5,629.7,286.9,166.1,1.9,1.1,2.2,4.2
11/04/2023,9,500.0,586.6,333.3,70.4,6.0,1.1,4.1,1.8
11/04/2023,10,287.4,296.7,191.6,36.6,6.5,1.6,4.8,1.9
11/04/2023,11,38.6,87.1,103.2,78.2,6.9,2.4,4.9,2.1
11/04/2023,12,32.4,57.6,38.4,127.2,6.6,2.5,5.3,1.8
11/04/2023,13,19.5,65.2,27.2,129.6,6.3,3.5,4.3,3.4
11/04/2023,14,17.8,45.7,103.5,51.5,4.8,3.9,8.3,3.5
11/04/2023,15,186.3,28.1,266.1,30.3,8.4,4.3,8.6,3.6
11/04/2023,16,255.8,24.6,365.5,66.5,7.5,4.0,7.9,4.5
11/04/2023,17,39.3,50.3,59.0,182.8,6.3,4.0,7.3,5.1
11/04/2023,18,169.7,108.5,242.4,62.9,4.0,4.0,6.1,4.7
11/04/2023,19,49.0,115.6,25.4,119.3,1.7,3.1,3.6,5.2
11/04/2023,20,49.1,72.5,39.0,45.4,1.8,3.7,1.4,4.2
11/04/2023,21,97.8,33.7,27.8,41.0,2.7,3.5,0.5,2.5
11/04/2023,22,69.9,32.7,46.6,39.0,3.7,2.8,1.7,1.3
11/04/2023,23,67.2,43.4,80.2,44.9,3.0,2.0,1.7,1.8
11/05/2023,0,201.3,44.9,98.5,49.1,2.7,1.0,2.9,0.2
11/05/2023,1,382.5,67.3,167.3,69.0,3.8,0.6,2.3,2.3
11/05/2023,2,308.1,67.3,139.6,86.1,1.8,1.2,2.0,2.8
11/05/2023,3,522.6,140.0,93.6,56.2,2.4,1.0,1.7,2.4
11/05/2023,4,231.9,106.7,142.0,25.0,2.8,0.7,1.5,1.3
11/05/2023,5,185.4,99.5,160.2,51.8,3.2,0.8,1.7,0.3
11/05/2023,6,225.8,115.3,374.6,76.3,0.6,0.8,1.1,0.6
11/05/2023,7,923.7,130.6,274.2,143.6,1.0,0.9,1.0,0.9
11/05/2023,8,502.5,176.7,286.9,139.2,2.0,0.6,1.7,1.0
11/05/2023,9,500.0,142.9,333.3,165.6,3.4,1.2,2.4,1.5
11/05/2023,10,287.4,146.3,191.6,65.5,4.8,2.1,3.8,1.0
11/05/2023,11,42.5,65.9,42.9,28.1,5.5,1.8,4.7,1.2
11/05/2023,12,26.9,87.2,53.9,23.7,5.5,2.8,4.5,1.7
11/05/2023,13,19.0,76.2,42.8,144.1,5.3,3.4,5.2,2.2
11/05/2023,14,17.8,61.5,89.8,55.7,5.1,3.7,7.4,2.0
11/05/2023,15,186.3,41.6,266.1,36.4,8.4,3.1,8.2,3.0
11/05/2023,16,255.8,31.1,365.5,54.0,8.2,3.8,8.3,4.5
11/05/2023,17,41.3,81.8,59.0,79.0,7.1,4.7,7.9,4.9
11/05/2023,18,169.7,102.0,242.4,90.0,4.1,3.0,5.6,5.0
11/05/2023,19,42.5,60.5,25.4,62.4,1.8,4.9,4.4,4.8
11/05/2023,20,27.3,44.2,39.0,46.4,1.4,3.9,1.1,3.4
11/05/2023,21,97.8,42.0,111.2,40.0,2.5,3.5,0.8,2.7
11/05/2023,22,69.9,32.2,46.6,33.9,1.6,2.7,2.0,1.7
11/05/2023,23,67.2,30.0,80.2,22.0,3.7,1.3,2.9,0.4
11/06/2023,0,201.3,33.0,98.5,42.4,3.4,1.5,2.2,0.5
11/06/2023,1,130.5,50.7,459.7,50.1,3.0,1.2,2.0,0.9
11/06/2023,2,308.1,50.8,229.1,91.0,2.5,0.8,1.7,1.0
11/06/2023,3,522.6,49.1,104.8,29.1,2.8,1.6,1.8,1.3
11/06/2023,4,202.5,225.2,142.0,71.0,3.5,0.6,2.2,2.4
11/06/2023,5,185.4,233.9,123.6,65.1,3.1,1.1,1.8,2.7
11/06/2023,6,561.8,605.6,374.6,155.0,1.6,1.6,1.4,1.5
11/06/2023,7,528.0,641.7,108.5,65.6,0.6,1.1,1.2,1.1
11/06/2023,8,797.5,100.5,286.9,204.1,1.7,1.1,1.5,0.7
11/06/2023,9,500.0,133.5,333.3,149.1,4.9,1.9,3.2,1.5
11/06/2023,10,287.4,89.6,191.6,198.2,5.7,2.3,3.7,2.0
11/06/2023,11,38.6,64.2,60.7,152.3,6.0,2.8,4.2,2.6
11/06/2023,12,26.9,70.6,53.9,220.2,5.7,2.6,4.7,2.2
11/06/2023,13,19.5,64.2,42.8,134.6,5.4,3.7,5.2,3.4
11/06/2023,14,40.4,44.9,89.8,86.8,7.1,4.2,7.6,3.5
11/06/2023,15,186.3,20.6,266.1,40.3,8.2,4.2,8.3,3.6
11/06/2023,16,255.8,30.8,425.5,56.2,7.5,3.7,8.4,3.3
11/06/2023,17,41.3,26.7,59.0,129.1,6.7,3.4,7.7,4.6
11/06/2023,18,169.7,186.3,242.4,84.4,4.0,3.4,5.3,5.1
11/06/2023,19,48.8,75.0,12.5,72.9,1.8,5.1,2.4,4.7
11/06/2023,20,49.1,56.1,20.7,42.9,1.9,4.0,0.4,3.6
11/06/2023,21,97.8,33.4,26.2,37.8,2.6,3.1,1.5,2.5
11/06/2023,22,69.9,34.7,46.6,42.6,2.6,2.4,2.1,1.4
11/06/2023,23,67.2,42.0,33.9,56.7,3.9,1.6,2.8,0.7
11/07/2023,0,201.3,39.8,80.0,79.5,2.9,0.8,2.1,0.8
11/07/2023,1,130.5,82.2,459.7,81.2,2.9,1.0,1.5,0.9
11/07/2023,2,308.1,82.2,196.9,68.8,2.7,1.2,1.5,1.6
11/07/2023,3,522.6,563.9,133.8,72.9,2.5,0.6,1.3,1.3
11/07/2023,4,120.0,385.3,420.0,40.0,2.9,1.2,0.7,1.1
