Fecha,Hora,Pronosticada,ID_table,Minera,Variable,Estacion,OBS-PRO,uuid
12/09/2023,21,1.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,7b925ab6-9e39-5cb5-96bb-3c8056039029
12/09/2023,22,3.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,24a773a1-18f2-577e-98a1-0d44973bf65d
12/09/2023,23,2.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,8ff1a943-263d-53fd-aead-509b083ae085
12/10/2023,0,2.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,c46702a1-bf17-56cc-ac60-f9ba0a222de3
12/10/2023,1,1.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,ed224e80-c04e-5273-bf68-60c849bab38b
12/10/2023,2,1.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,e3799183-464e-5c61-84d1-a4ebdf81cbf0
12/10/2023,3,1.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,95218cac-87d8-5d87-af39-6be4ae042325
12/10/2023,4,1.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,0540ed8d-198d-5a56-8a8f-6de51c2b332f
12/10/2023,5,2.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,e43fa81f-06ff-525b-9a29-7718e01c1305
12/10/2023,6,1.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,fa1465a7-13c2-5c63-9935-6b26590785fa
12/10/2023,7,0.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,773b95ce-ee23-56d1-a3ea-2f0386e3b4a6
12/10/2023,8,1.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,a099421f-15d6-5f01-b602-e14e66d95bde
12/10/2023,9,2.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,487b4235-b234-5f35-bf17-d0130a7e7924
12/10/2023,10,4.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,9c0b6858-1731-50ca-be48-e2c2335fff90
12/10/2023,11,4.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,66dff571-89b3-5c36-8025-6bfd607e235b
12/10/2023,12,4.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,2570875e-a62f-5964-b19a-fbff86f0eae1
12/10/2023,13,5.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,5162a62c-1cec-571a-aecb-f20a43dfc9d7
12/10/2023,14,8.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,a3c3cb3c-2967-51b0-95a4-823cb275d4e7
12/10/2023,15,8.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,0e88cb00-4c7e-506c-9fbb-0a5a3e3d0f0d
12/10/2023,16,8.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,f702d740-2b0b-535e-b4d9-0ae22ebc6bce
12/10/2023,17,6.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,76e9a307-f088-5e70-b41a-d2383616921c
12/10/2023,18,4.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,cb66db89-8a27-51d7-9fd6-0985799d1700
12/10/2023,19,2.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,f348e827-e99a-5689-ace8-fa85dd5706bd
12/10/2023,20,1.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,6385ee48-0016-5d50-8aec-f3f9ad42eb2d
12/10/2023,21,3.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,7e15a077-cdcd-5faa-92eb-8ab81dfeec8e
12/10/2023,22,2.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,3983c2b1-cb30-5374-bfb5-68519a291b8b
12/10/2023,23,1.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,705e6922-fe16-52be-8eea-69d9c7c1e272
12/11/2023,0,1.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,afa6bcba-88d7-5914-b4cb-6c6869af4765
12/11/2023,1,1.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,278690c2-6ae9-50e5-a778-2c2880968644
12/11/2023,2,2.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,898d640f-ead0-542e-aacd-179d06ff6b96
12/11/2023,3,2.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,4a4d717e-a334-5248-8e7a-8b0706a7918d
12/11/2023,4,3.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,6543f692-7087-597a-b79b-94e3baad79bf
12/11/2023,5,2.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,fc2a2456-bc3f-53f8-af69-0f796ce0ff9b
12/11/2023,6,2.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,0caf5651-8269-578f-bbac-02ff35bb2fea
12/11/2023,7,1.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,5aa487d0-5b9b-58c4-af28-e2a9a55ce57c
12/11/2023,8,1.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,cf376aaa-ef1e-5ac3-8a6d-2333cdaaf571
12/11/2023,9,2.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,8c7c030a-349d-5531-9afa-f6d5795e1990
12/11/2023,10,3.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,c9ac5270-9de5-51b9-8c8d-41a215584d83
12/11/2023,11,4.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,57499baa-6579-550b-9ed7-9ec3fa16d5ed
12/11/2023,12,4.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,334d09eb-b973-57ad-9458-8ca190bc9c58
12/11/2023,13,5.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,fb2b86e8-4a45-5861-b705-b78aa58a3d50
12/11/2023,14,8.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,c43db8ec-a750-55d8-a8c2-ae92c988691f
12/11/2023,15,8.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,33a1b34b-699d-56a1-930a-74a7b1f4cff2
12/11/2023,16,7.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,66f1d159-38b2-5c32-b2a0-c877edd56cde
12/11/2023,17,6.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,9118e844-0b99-5787-9d27-3f547442b22d
12/11/2023,18,4.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,cdb6fa2b-7dea-5f81-91f8-6c5eb0e7a7a1
12/11/2023,19,2.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,234859b6-9687-56a8-90f8-3132f3605de6
12/11/2023,20,1.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,c3aaaf40-c10a-5702-9efa-6067a03ad959
12/11/2023,21,0.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,18de28c1-15e5-5d11-9ae0-b65793e9f427
12/11/2023,22,2.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,b51dc69f-29e9-5820-bf84-170adfc55546
12/11/2023,23,3.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,bf8dfc0b-8307-5f83-a771-1aaa618d3089
12/12/2023,0,3.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,2fba0866-43c5-51e5-8f4d-c7c3046cbe3c
12/12/2023,1,2.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,43962571-042c-5928-977a-9ab128964ac4
12/12/2023,2,2.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,a529cdac-0500-520c-84eb-074aa5b12841
12/12/2023,3,2.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,c5c639f8-74ef-54a4-a747-dcd0551697fe
12/12/2023,4,2.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,c75b1924-fcb9-5e56-aea8-156e0d90d3d6
12/12/2023,5,2.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,6142cdac-3e90-5d4c-87d6-a24cc503ac72
12/12/2023,6,1.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,f9c5f23e-1259-5117-95db-9b6b640e010e
12/12/2023,7,0.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,dc0f55d0-ff92-5c10-9732-19401eb0b1c7
12/12/2023,8,1.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,59f907c8-7427-5486-b592-4883059e665e
12/12/2023,9,1.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,217cf9ca-89bc-5415-a65c-2ba8049df749
12/12/2023,10,2.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,a6af3ced-f732-578e-bec8-07208570c128
12/12/2023,11,3.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,3b8cf080-542b-58d4-a5be-08ff9ff05e4f
12/12/2023,12,4.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,f81cbc35-4278-55d8-9568-9341731de84d
12/12/2023,13,7.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,7b88b28a-942b-5bca-b961-b40aae819532
12/12/2023,14,8.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,a34426b7-4c21-566d-8557-7de4e6d13d2a
12/12/2023,15,8.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,978a8046-e286-5918-a068-7d864e04e24f
12/12/2023,16,8.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,0ba78d4e-8b94-50fd-b675-250e76368db2
12/12/2023,17,7.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,f2f29dab-6687-516a-95bd-3693a6ab4dff
12/12/2023,18,5.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,b1a9cda5-e67a-5e75-a831-6eba3ca0c82d
12/12/2023,19,3.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,ed6ad874-8a51-54e8-b7c4-0037ab8c7e36
12/12/2023,20,1.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,27d3024f-4164-570b-a66f-8b91fa08bbb0
12/12/2023,21,2.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,8b929e5e-cafb-5333-a115-d6f03759c854
12/12/2023,22,2.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,062efcd7-2be2-5bd2-9c05-12e2dfda3354
12/12/2023,23,2.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,8dcb9be4-f299-5d25-8e09-42c36036d16a
12/13/2023,0,4.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,4a114dd5-cabe-59e1-b197-a65e18d236ab
12/13/2023,1,3.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,fcf0f0a0-c545-5fa8-afb3-00669bfaf916
12/13/2023,2,2.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,762f464e-7479-5ee7-8b54-688c990cde81
12/13/2023,3,2.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,b4d28f0d-afb9-568d-b991-5057826761b0
12/13/2023,4,1.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,9db554f2-80d3-5566-8f87-0a049b8c7573
12/13/2023,5,1.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,f41467d4-f7d6-5402-84e6-a47aa4b6e370
12/13/2023,6,1.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,fbf515fd-353a-5e8a-b7f0-c9fbfc7b5c4f
12/13/2023,7,1.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,ff7b11bd-ead4-52b9-b44c-86c668e06d8d
12/13/2023,8,1.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,0666a3ee-217d-5102-9e41-a71299f6c36a
12/13/2023,9,2.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,29784253-5be7-5787-a2b4-f5365fdc24d1
12/13/2023,10,3.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,3c1c23f2-8618-54ad-b46f-d38fca040a8a
12/13/2023,11,4.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,f7ba45e7-7b9c-5be8-bf40-2db398ffd2dc
12/13/2023,12,4.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,6d8cc208-bb5f-5aea-8e98-a48ac3396d97
12/13/2023,13,5.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,9a8bcc99-54c8-5d0b-858d-07f0ae60da34
12/13/2023,14,9.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,858a5e42-f369-5d45-8c4f-4a41437bd2ac
12/13/2023,15,9.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,91dc40ff-96c9-5d0c-8e63-5d3d0a775d8e
12/13/2023,16,7.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,b7d9790d-6b70-55c7-adce-60f0e645c5d6
12/13/2023,17,6.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,e39b702f-abfb-5996-b018-49e650c4df47
12/13/2023,18,3.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,576c0801-7d91-5e4e-8887-7b6e8cb6ae19
12/13/2023,19,2.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,d20fe5be-70d1-53aa-97a5-bc807b40d746
12/13/2023,20,0.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,4fbd88dc-5f06-5266-b834-d634c73d8ffd
12/13/2023,21,2.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,c23e6b03-904a-556d-acb5-e32cbb334235
12/13/2023,22,2.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,4342b548-3e5d-5937-94d5-c376d262afa3
12/13/2023,23,1.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,d1312c27-a8db-5025-9bb6-0e4860ba7fee
12/14/2023,0,1.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,077fb595-9dd2-56a5-b26d-251ea0f54531
12/14/2023,1,1.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,630fba21-d7d2-5f5b-aa03-091d653ff9d0
12/14/2023,2,1.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,f47e37dd-d866-5c87-90e3-823954d41ffc
12/14/2023,3,1.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,f1cc5281-7225-56e4-bcd1-ae2e05abedb3
12/14/2023,4,1.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,8fc57b85-c866-532c-8673-74a3cd7cc566
12/14/2023,5,1.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,cc990525-bb1d-5215-88a0-68e7a08846d4
12/14/2023,6,1.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,6b3bab2e-dbb4-5f87-8032-5a6302b032b3
12/14/2023,7,1.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,72c0f7bb-4f91-5477-b019-26ce89d36b1c
12/14/2023,8,3.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,c81184d9-cc8e-5429-b010-255693846e87
12/14/2023,9,3.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,26d97194-4fa0-5da4-9f25-d60a672dbe2f
12/14/2023,10,4.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,08190849-01ee-5fc3-8b2a-b0cea9fbbace
12/14/2023,11,4.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,d3257673-e4d0-50c2-a3b5-406641338424
12/14/2023,12,4.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,06a62b6a-cf47-528a-994c-f0ed1be76782
12/14/2023,13,4.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,46b4fc28-eb3d-5670-b132-596ec503bc72
12/14/2023,14,6.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,edef6d0d-b435-51ba-972c-9d4dcc0ebbe9
12/14/2023,15,8.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,3c9dc52b-d145-545f-b097-b8fc99bc5a2e
12/14/2023,16,7.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,40c13bc2-6625-5576-af7f-40a570eb8a83
12/14/2023,17,6.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,04d005d3-5d8c-5ab8-963f-d3de93bbc35a
12/14/2023,18,5.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,ae3d8f60-e4d0-5181-ba83-5ba22f9ce70c
12/14/2023,19,2.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,53006bbe-7c3b-55ad-a45f-3a3c59ab6bda
12/14/2023,20,0.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,99eb0b90-ded4-57c4-97f8-871117afbfce
12/14/2023,21,1.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,acf5ccaa-c501-5634-b0d5-f0a30b8b85ab
12/14/2023,22,3.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,01cef09f-317c-5d52-9f07-89ab01a87b8e
12/14/2023,23,2.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,3953e36e-a84f-507c-8288-d3ab0c303f10
12/15/2023,0,3.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,019afab0-ccc8-5516-a4d7-34b8471399c2
12/15/2023,1,2.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,12d8d9cd-b0b0-5dc4-b670-c4605977b110
12/15/2023,2,2.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,04a42cb0-2e6e-5e3e-8aaa-dd6cf2032a81
12/15/2023,3,1.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,7e322739-15a6-5c7a-bb9a-a3f78e71c385
12/15/2023,4,1.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,d35a76ee-e976-5619-8c88-46c986e6ab76
12/15/2023,5,1.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,5ba876dd-59dd-544e-b6a6-dd15991427bc
12/15/2023,6,1.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,f43b98c2-6d73-5c65-a3e4-3835203a9bd3
12/15/2023,7,1.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,666e2b22-e56b-5e60-8590-07a4e59f62e7
12/15/2023,8,1.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,e0f0f288-6704-557e-9a57-09e9def1ef09
12/15/2023,9,3.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,b8b5bbc8-23d0-56eb-85c9-81a00d71eef3
12/15/2023,10,4.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,98aa1223-8cd3-5f7e-aac6-c58a2a1cd26e
12/15/2023,11,4.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,3cf44447-4a9e-5d00-ad23-0c4ee6314047
12/15/2023,12,4.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,aaa8f55f-844c-5671-ba2c-e8fbec6592d5
12/15/2023,13,5.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,73ee2126-5526-5344-ac14-3be224d92324
12/15/2023,14,7.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,d280fe9a-06a4-502c-8d69-9460092558a3
12/15/2023,15,8.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,7fb2ff87-56c8-50b6-b99f-6075047fffc4
12/15/2023,16,8.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,90dbdace-a0cb-5a1a-a66a-24c551c1a0ed
12/15/2023,17,7.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,b40e5fe2-86d6-5681-8866-289ffad7c509
12/15/2023,18,6.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,1ad5ed99-1267-5111-9959-538ea3a1fd99
12/15/2023,19,3.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,a02802ee-5708-5849-86d6-34499bec7fee
12/15/2023,20,1.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,2b2b6282-06da-54c1-bf55-c311d38b8c62
12/15/2023,21,1.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,612512bc-f3f4-5348-a52d-8955a325c6b4
12/15/2023,22,0.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,bb605111-9b25-52d1-b59d-136ab17dc238
12/15/2023,23,0.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,47577bbf-b4f2-521a-8a16-8be37b080fa9
12/16/2023,0,1.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,8ce4ce65-d601-5d06-a1dd-31025d361a7e
12/16/2023,1,1.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,179e7213-3f5c-5f11-b671-883a63b53eb3
12/16/2023,2,2.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,3bc68445-855d-5744-a46f-3096f5317548
12/16/2023,3,1.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,ad8a852e-84cf-5fea-919b-c5eb9028d928
12/16/2023,4,1.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,722454b2-52cf-51ff-92ba-facd53eccb2d
12/16/2023,5,1.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,2c7a76e0-31c2-5f69-b39f-5a81458bfcf6
12/16/2023,6,1.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,d348b980-792a-54f3-90b6-5b18c47496de
12/16/2023,7,0.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,745b3529-3b50-586f-a583-c03a747253ef
12/16/2023,8,1.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,e0ce0aef-4f6a-56b7-8845-4b73c42b177e
12/16/2023,9,2.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,f52cb79f-1eb5-5459-9d8d-496ea7197515
12/16/2023,10,3.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,b889c2bc-0adf-5dd1-ad01-9b863e1ab74c
12/16/2023,11,4.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,a00ffbb7-3a22-57a7-9437-98c42ed6c5ce
12/16/2023,12,4.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,21d28cc8-ba00-5580-811b-adbb45a8f0a5
12/16/2023,13,4.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,d4db3514-5d36-57be-9611-aeb96c052681
12/16/2023,14,7.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,9dd3e414-620e-5ff8-a5ff-45477197f0eb
12/16/2023,15,8.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,5ca05dae-c55e-5950-b264-e9e4be7151f3
12/16/2023,16,9.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,1a308314-ed55-5ceb-980a-9c3071459368
12/16/2023,17,7.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,3fbd544b-545e-5bc6-84e7-022ab662820e
12/16/2023,18,5.2,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,43241c47-b177-5989-826c-042ee7140a65
12/16/2023,19,3.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,23bc1f89-17d0-5d3f-9959-6e17a88963a4
12/16/2023,20,2.0,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,72597680-70b4-5f44-afb9-6c9ff3486aa4
12/16/2023,21,0.5,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,b7feffe1-74c0-529d-935b-46f1f5e9aa2f
12/16/2023,22,0.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,84112e1c-e159-5841-88c5-f54c99d369e1
12/16/2023,23,2.4,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,4656387a-688c-5e71-b2a4-c36831bea19f
12/17/2023,0,3.1,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,522c7fa9-ee44-5252-b7f0-5f69536f50cc
12/17/2023,1,2.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,3221dc9f-551b-5058-bad7-1878415db53b
12/17/2023,2,1.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,a7795e2c-94e3-57f2-9bf7-029c96c2c279
12/17/2023,3,1.9,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,baa390b7-a0d6-538c-a3e2-08ad3d3a84ca
12/17/2023,4,1.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,6dcb34ad-a566-526c-b24c-95ddd3753fa1
12/17/2023,5,1.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,39f1e8ad-fbc9-5d61-9d70-b6cad81fa838
12/17/2023,6,1.3,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,7407fec4-6f08-5471-848d-57dbd1c96aec
12/17/2023,7,1.7,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,b9e4d85f-9d21-5085-bffe-365cbd7743da
12/17/2023,8,1.6,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,7c586653-9ba3-5649-9927-a1859481ec41
12/17/2023,9,1.8,37,Sierra Gorda,Velocidad del Viento,Sierra Gorda,Pronosticada,20c86e75-a974-560a-b257-785340ddb860
